,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
243,2105062,8/27/2021,RESIDENTIAL ,Rensselaer,  EAST NASSAU ,  219 HORSE HAVEN RD. , 
244,2105063,8/27/2021,RESIDENCE ,Orleans,  HOLLEY ,  25 MECHANIC STREET , 
245,2105064,8/27/2021,UNDER FORMER TAPPAN ZEE BRIDGE ,Rockland,  NYACK ,  RIVER RD / PIERMONT AVE , 
246,2105065,8/27/2021,VILLAGE AUTOBODY ,Rockland,  PIERMONT ,  15 PIERMONT AVE , 
247,2105066,8/27/2021,PARKING LOT ,Suffolk,  RONKONKOMA ,  701 KOEHLER AVE , 
248,2105067,8/27/2021,DEALERSHIP DEMO ,Franklin,  MALONE ,  3385 RTE 11 , 
249,2105068,8/27/2021,PARKING LOT ,Suffolk,  RONKONKOMA ,  701 KOEHLER AVE , 
250,2105069,8/27/2021,CON ED ,Westchester,  MAMARONECK ,  FENIMORE AND AVON ST , 
251,2105070,8/27/2021,MINEOLA PUBLIC SCHOOL TRANSPORTATION CENTER ,Nassau,  GARDEN CITY PARK ,  400 WASHINGTON AVE , 
252,2105071,8/27/2021,JIFFY LUBE ,Suffolk,  PATCHOGUE ,  452 MEDFORD AVE , 
253,2105073,8/27/2021,RENTAL RESIDENTIAL PROPERTY ,Oneida,  TABERG ,  9141 MAIN ST , 
254,2105075,8/27/2021,001 DISCHARGE SIGN ,Genesee,  BATAVIA ,  ELICOTT ST , 
255,2105074,8/27/2021,MICHAEL STEAD RES ,Ulster,  SAUGERTIES ,  10 STAY RD , 
256,2105076,8/27/2021,RESIDENCE ,Warren,  QUEENSBURY ,  202 TO 208 LAKE PARKWAY , 
257,2105077,8/27/2021,STEWARTS SHOP ,Washington,  GRANVILLE ,  56 QUAKER ST , 
258,2105078,8/27/2021,ROADWAY ,Fulton,  MAYFIELD ,  148 FRANK RD , 
259,2105079,8/27/2021,DRUM RUN ,Kings,  BROOKLYN ,  21ST AVE BETWEEN 57 & 58 STREET , 
260,2105080,8/27/2021,NATIONAL GRID ,Erie,  BUFFALO ,  45 ROBERTS AVE , 
261,2105081,8/27/2021,LS POWER ,Albany,  VOORHEESVILLE ,  2375 NEW SCOTLAND RD , 
262,2105082,8/27/2021,MAELEN - UST ,Rockland,  CONGERS ,  96 LAKEWOOD DR , 
263,2105084,8/27/2021,PADMOUNT 48155/53516 ,Orange,  MIDDLETOWN ,  20 COBBLESTONE LN , 
264,2105085,8/27/2021,STATEN ISLAND UNIV HOSP SOUTH CAMPUS ,Richmond,  STATEN ISLAND ,  375 SEGUINE AVE , 
265,2105086,8/27/2021,ASIAN BUFFET PARKING LOT ,Essex,  SARANAC LAKE ,  536 LAKE FLOWER AVE , 
266,2105087,8/27/2021,ODOR COMPLAINT ,Dutchess,  RED HOOK ,  96 ROKEBY ROAD , 
267,2105088,8/27/2021,YORKTOWN GARDEN SUPPLY ,Westchester,  YORKTOWN HEIGHTS ,  3311 GOMER ST , 
268,2105089,8/27/2021,RESIDENTIAL ,Suffolk,  EAST HAMPTON ,  9 SETTLERS LANDING LANE , 
269,2105090,8/27/2021,RESIDENCE ,Nassau,  ROSYLN HEIGHTS ,  46 SHEPHERD LANE , 
270,2105091,8/27/2021,DEPT OF CORRECTIONS BUS ,Dutchess,  FISHKILL ,  1314 STATE ROUTE 9D , 
271,2105092,8/27/2021,POLE 26957 ,Richmond,  STATEN ISALND ,  84 IDAHO AVE , 
272,2105093,8/27/2021,RESIDENCE ,Nassau,  HICKSVILLE ,  15 SCOOTER LANE , 
273,2105094,8/28/2021,TRANSFORMER POLE ,Orange,  NEWBURGH ,  408 POWEL RD , 
274,2105095,8/28/2021,UNKNOWN ,Suffolk,  NORTHPORT ,  10 FAIRWIND COURT , 
275,2105096,8/28/2021,UNKNOWN NO SPILL ,Suffolk,  SMITHTOWN ,  18 COOLIDGE PLACE , 
276,2105097,8/28/2021,SPEEDWAY ,Suffolk,  SMITHTOWN ,  615 SMITHTOWN BYPASS , 
277,2105098,8/28/2021,CUMBERLAND FARMS ,Orange,  CORNWALL ON HUDSON ,  263 HUDSON ST , 
278,2105099,8/28/2021,RESIDENTIAL ,Onondaga,  JAMESVILLE ,  3327 SWEET RD , 
279,2105100,8/28/2021,CON ED ,Kings,  BROOKLYN ,  738 CHESTER ST , 
280,2105101,8/28/2021,RESIDENCE ,Tioga,  OWEGO ,  655 ESSEX RD , 
281,2105102,8/28/2021,TOBIE TRAIL ,Herkimer,  WEBB ,  PARK ST ACROSS T/O WEBB SCHOOL PLAY GROUND , 
282,2105103,8/28/2021,TO ROADWAY ,Orange,  MONTGOMERY ,  STATE ROUTE 211 AND ROUTE 416 , 
283,2105104,8/28/2021,SOIL ,Suffolk,  NORTHPORT ,  56 MAR KAN DRIVE , 
284,2105105,8/28/2021,COMMERCIAL ,Richmond,  STATEN ISLAND ,  4325 VICTORY BLVD , 
285,2105106,8/28/2021,ONEIDA LAKE / CREEK ,Madison,  CANASTOTA ,  BEACH RD , 
286,2105107,8/28/2021,DRUM RUN ,Bronx,  BRONX ,  WEST 176TH STREET AND POPHAM AVE , 
287,2105108,8/28/2021,BARN ,Cayuga,  SUMMER HILL ,  6464 EATON RD , 
288,2105109,8/28/2021,KEELER MOTORS ,Albany,  LATHAM ,  1111 TROY SCHENECTADY RD , 
289,2105110,8/28/2021,RESIDENTIAL ,Richmond,  STATEN ISLAND ,  3139 VETERANS RD. WEST , 
290,2105111,8/28/2021,WHITELEY RESIDENCE ,Albany,  WEST BERNE ,  879 BRADT HOLLOW RD , 
291,2105112,8/28/2021,NAT GRID TRANSFORMER ,Oneida,  CLINTON ,  3447 NY-12B , 
292,2105113,8/28/2021,RESIDENTIAL ,Erie,  KENMORE ,  294 CLAREMONT AVE , 
293,2105114,8/29/2021,NEAR WARSAW NURSING HOME ,Wyoming,  WARSAW ,  LIVINGSTON ST , 
294,2105115,8/29/2021,VEHICLE AT GAS STATION ,Onondaga,  MANLIUS ,  101 FAYETTE ST , 
295,2105116,8/29/2021,NATIONAL GRID POLE 3 ,Monroe,  BROCKPORT ,  18 CHAPPELL ST , 
296,2105117,8/29/2021,NEWFANE MARIANA ,Niagara,  NEWFANE ,  5834 MAIN ST , 
297,2105118,8/29/2021,ST. LAWRENCE RIVER ,Jefferson,  FINEVIEW ,  44927 CROSS ISLAND ROAD , 
298,2105119,8/29/2021,PAVEMENT AND SOIL ,Suffolk,  PATCHOGUE ,  200 FRANKLIN STREET , 
299,2105120,8/29/2021,CHURCH PARKING LOT ,Nassau,  PORT WASHINGTON ,  100 FAIRWAY DRIVE , 
300,2105121,8/29/2021,KOUNTRY KORNERS DRIVEOFF ,Sullivan,  CALLICOON ,  4288 STATE ROUTE 17B , 
301,2105122,8/29/2021,GALLEGOS RESIDENCE ,Nassau,  LEVITTOWN ,  10 CLAY LANE , 
302,2105123,8/29/2021,CUMBERLAND FARMS ,Albany,  BETHLEHEM ,  430 RTE 9W , 
303,2105124,8/29/2021,GAS STATION CUMBERLAND FARMS 3205 ,Albany,  GLENMONT ,  430 RT. 9 WEST , 
304,2105125,8/29/2021,FRENCH POND - QUAKER LAKE ,Dutchess,  PAWLING ,  V/O 54 QUAKER LAKE RD , 
305,2105126,8/29/2021,WESTCHECTER COUNTY AIRPORT ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
306,2105127,8/29/2021,NATIONAL GRID POLE ,Livingston,  LIVONIA ,  3394 JAKMAN HILL RD , 
307,2105128,8/29/2021,GLEN ISLAND PARK ,Westchester,  NEW ROCHELLE ,  GLEN ISLAND APPROACH BRIDGE , 
308,2105129,8/29/2021,NYSEG POLE ,Seneca,  SENECA FALLS ,  NEAR 2194 YELLOW TAVERN RD , 
309,2105130,8/29/2021,ROADWAY ,Bronx,  BRONX ,  1594 WESTECHERSTER AVE , 
310,2105131,8/29/2021,ROADWAY AND SOIL ,Queens,  QUEENS ,  12TH ST/40TH AVE , 
311,2105132,8/30/2021,STAIRS ,Kings,  BROOKYLN ,  2901 CORELYOU RD , 
312,2105133,8/30/2021,CULVER AVE RAMP ,Oneida,  UTICA ,  CULVER AVE RAMP NEAR RT5 , 
313,2105135,8/30/2021,HIGHWAY ,Orange,  BLOOMING GROVE ,  562 CLOVE RD , 
314,2105134,8/30/2021,RESIDENTIAL ,Suffolk,  FIRE ISLAND PINES ,  437 OCEAN WALK , 
315,2105136,8/30/2021,RESIDENTIAL ,Niagara,  MIDDLEPORT ,  10 KELLY AVENUE , 
316,2105137,8/30/2021,RESIDENTIAL ,Orange,  GREENWOOD LAKE ,  8 MAIN DRIVE , 
317,2105138,8/30/2021,STREET ,New York,  MANHATTAN ,  MONGOMERY ST AND FDR DR , 
318,2105139,8/30/2021,RESIDENCE ,Nassau,  BELLMORE ,  2082 WILBUR PLACE , 
319,2105140,8/30/2021,RESIDENCE ,Nassau,  MASSAPEQUA ,  309 EAST SHORE DRIVE , 
320,2105141,8/30/2021,KAPL ,Schenectady,  NISKAYUNA ,  2401 RIVER ROAD , 
321,2105142,8/30/2021,VENT_KWIK_FILL_MO369/369 ,Chenango,  NEW BERLIN ,  53 NORTH MAIN STREET , 
322,2105143,8/30/2021,TENNESSEE GAS PIPELINE ,Ontario,  CANANDAIGUA ,  BRICK YARD ROAD , 
323,2105144,8/30/2021,WESTCHESTER COUNTY AIRPORT ,Westchester,  WHITE PLAINS ,  240 AIRPORT ROAD , 
324,2105145,8/30/2021,NORLITE ,Albany,  COHOES ,  628 SARATOGA ST , 
325,2105146,8/30/2021,RIVERSIDE HIGH SCHOOL - TTF ,Westchester,  YONKERS ,  565 WARBURTON AVENUE , 
326,2105147,8/30/2021,GILBERTSVILLE SCHOOL ,Otsego,  GILBERTSVILLE ,  693 HIGHWAY 51 , 
327,2105148,8/30/2021,RESIDENCE ,Suffolk,  QUIOGUE ,  19 DELAFIELD ST , 
328,2105149,8/30/2021,HYDRAULICOIL_ADMAR ,Tompkins,  ITHACA ,  651 DRYDEN ROAD , 
329,2105150,8/30/2021,NATIONAL GRID ,Columbia,  HUDSON ,  21 PROPER RD , 
330,2105151,8/30/2021,FOSSIL PETROLEUM ,Putnam,  BREWSTER ,  1675 RT 22 , 
331,2105152,8/30/2021,ROADWAY ,Herkimer,  ILION ,  JOHN ST. , 
332,2105153,8/30/2021,STAIN ON ROADWAY ,Albany,  ALBANY ,  153 CENTRAL AVE , 
333,2105154,8/30/2021,NYSDOT PAINT DUMPING ,Yates,  BRANCHPORT ,  ITALY HILL ROAD/NY54A , 
334,2105155,8/30/2021,CLOGGED SEWER LINE ,Sullivan,  LIBERTY ,  RT 17 , 
335,2105156,8/30/2021,INDUSTRIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD. , 
336,2105157,8/30/2021,ADIRONDACK CORR ,Essex,  RAY BROOK ,  196 OLD RAY BROOK RD , 
337,2105158,8/30/2021,NY ENERGY SOLUTION PROJECT ,Columbia,  HUDSON ,  CT RT 46 , 
338,2105159,8/30/2021,30K PBS UST ,Westchester,  WHITE PLAINS ,  333 WESTCHESTER AVE , 
339,2105166,8/30/2021,MANURE DISCHARGE ,Steuben,  CANISTEO ,  FLOOD CONTROL PROJECT , 
340,2105160,8/30/2021,RESIDENCE ,Nassau,  LEVITTOWN ,  26 CRABTREE LANE , 
341,2105161,8/30/2021,GREATER BINGHAMTON AIRPORT ,Broome,  JOHNSON CITY ,  2534 AIRPORT RD AVIATION FUEL FARM & MECHANIC BAY , 
342,2105162,8/30/2021,ROADSIDE AND WETLANDS ,Suffolk,  MASTIC BEACH ,  WEST CEDAR ROAD AND WEST RIVIERA DRIVE , 
343,2105163,8/30/2021,POLE 5 ,Erie,  EAST AURORA ,  610 PERSONS ST , 
344,2105164,8/30/2021,PADMOUNT PAD604163 ,Ulster,  WOODSTOCK ,  60 MILL HILL RD , 
345,2105165,8/30/2021,HIGHWAY ,Onondaga,  POMPEY ,  7741 SR 20 , 
346,2105167,8/30/2021,UNKNOWN ,Suffolk,  PATCHOGUE ,  10 PATRICIA RD , 
347,2105168,8/30/2021,JUST NORTH OF 481 ON RAMP TO I81 ,Onondaga,  CICERO ,  I 81 NORTH BOUND , 
348,2105169,8/30/2021,STREET ,Onondaga,  SYRACUSE ,  238 WEST GENESSEE ST , 
349,2105170,8/31/2021,CUMBERLAND FARMS ,Suffolk,  COMMACK ,  695 COMMACK RD , 
350,2105171,8/31/2021,FARM ,Monroe,  PERINTON ,  1492 TURK HILL , 
351,2105172,8/31/2021,CONCRETE ,Onondaga,  SYRACUSE ,  245 TEX SIMON RD , 
352,2105173,8/31/2021,MOTOROIL_WESSON ,Broome,  WINDSOR ,  615 WILLIAM LAW ROAD , 
353,2105174,8/31/2021,RESIDENTIAL ,Nassau,  LAWRENCE ,  206 SEAGRIT AVE , 
354,2105186,8/31/2021,ORANGETOWN SEWER DISTRICT #2 ,Rockland,  ORANGEBURG ,  127 ROUTE 303 , 
355,2105175,8/31/2021,COMMERCIAL LOT ,Kings,  BROOKLYN ,  5920 BAY PARKWAY , 
356,2105176,8/31/2021,TIPPIE RESIDENCE ,Oneida,  ROME ,  8159 CAMRODEN , 
357,2105177,8/31/2021,ACCIDENT ,St Lawrence,  HAMMOND ,  HWY 12/CO RT 6 , 
358,2105178,8/31/2021,MELFI RESIDENCE ,Suffolk,  LAKE GROVE ,  22 KRISTI LANE , 
359,2105179,8/31/2021,TRUCK STOP ,Greene,  COXSACKIE ,  12800 STATE ROUTE 9W , 
360,2105180,8/31/2021,VETERANS MEMORIAL PARK ,Bronx,  BRONX ,  THROGS NECK EXPY , 
361,2105181,8/31/2021,UNKNOWN ,Nassau,  EAST MEADOW ,  2369 KENMORE STREET , 
362,2105182,8/31/2021,XTRA MART ,Saratoga,  CLIFTON PARK ,  1588 ROUTE 9 , 
363,2105183,8/31/2021,CONCRETE ,Monroe,  ROCHESTER ,  291 JEFFERSON ROAD , 
364,2105184,8/31/2021,COMMERCIAL ,Rensselaer,  SCHODACK LANDING ,  895 MUITZESKILL RD , 
365,2105185,8/31/2021,TRANSFORMER ,Rockland,  RAMAPO ,  15 NEIL RD , 
366,2105187,8/31/2021,11-Jul,Suffolk,  MONTAUK ,  653 MONTAUK HIGHWAY , 
367,2105188,8/31/2021,DRAIN ,Suffolk,  GREENPORT ,  68230 MAIN RD , 
368,2105189,8/31/2021,RESIDENTIAL ,Orange,  CAMPBELL HALL ,  6 WILLOW LANE , 
369,2105190,8/31/2021,HUGHES - UST ,Westchester,  SLEEPY HOLLOW ,  6 DAYTON AVE , 
370,2105191,8/31/2021,TYLER RESIDENCE ,Suffolk,  AMITYVILLE ,  15 WATKINS TERRACE , 
371,2105192,8/31/2021,COMMERCIAL ,Westchester,  WHITE PLAINS ,  4 QUINTARD PLACE , 
372,2105193,8/31/2021,GARBAGE TRUCK HYDRAULIC LINE FAIL ,Erie,  BUFFALO ,  565 GOODYEAR , 
373,2105197,8/31/2021,ALGONQUIN MIDDLE SCHOOL PFAS ASSESSMENT ,Rensselaer,  AVERILL PARK ,  333 NY-351 , 
374,2105195,8/31/2021,TIME RELEASE SCIENCES ,Erie,  BUFFALO ,  195-205 DINGENS ST , 
375,2105196,8/31/2021,PALISADES PREMIER CONFERENCE CENTER ,Rockland,  PALISADES ,  334 RT 9W , 
376,2105198,8/31/2021,NYU BROOKLYN HOSPITAL ,Kings,  BROOKLYN ,  150 55TH ST , 
377,2105199,8/31/2021,UNKNOWN ,Suffolk,  AMAGANSETT ,  78 MEETING HOUSE LANE , 
378,2105200,8/31/2021,WOODLAWN CEMENTARY ,Bronx,  BRONX ,  4199 WEBSTER AVE , 
379,2105201,8/31/2021,NATIONAL GRID ,Albany,  ALBANY ,  488 ELK ST , 
380,2105202,8/31/2021,POLE B65274 ,Kings,  BROOKLYN ,  1084 ROCKAWAY AVE , 
381,2105203,8/31/2021,ROADWAY AND STORM DRAIN ,Livingston,  SPRINGWATER ,  8887 STORY RD , 
382,2105204,8/31/2021,BUILDING 304 TECHNOLOGY BLVD PAVEMENT ,Monroe,  ROCHESTER ,  1669 LAKE AVE , 
383,2105205,8/31/2021,TRAVEL CENTERS OF AMERICA ,Broome,  BINGHAMTON ,  753 UPPER COURT ST , 
384,2105206,9/1/2021,CUMBERLAND FARMS # 3104 ,Warren,  WARRENSBURG ,  3805 MAIN ST , 
385,2105207,9/1/2021,BLACK TOP AND GRASS ,Rockland,  NEW SQUARE ,  18 TRUMAN AVE , 
386,2105208,9/1/2021,ROADWAY ,Cattaraugus,  CATTARAUGUS ,  COLVIN RD / SWAMP RD , 
387,2105209,9/1/2021,MVA TRUCK ROLLOVER ,Cayuga,  CATO ,  RIVER RD OFF OF EMERSON RD , 
388,2105210,9/1/2021,RESIDENCE ,Otsego,  COOPERSTOWN ,  5988 ST HWY 80 , 
389,2105211,9/1/2021,DRILL ONLY ,Suffolk,  RIVERHEAD ,  212 SOUND SHORE RD , 
390,2105212,9/1/2021,***DRILL*** EAST RIVER SUBSTATION ,New York,  MANHATTAN ,  801 EAST 14TH ST , 
391,2105213,9/1/2021,CATSKILL CREEK ,Greene,  CATSKILL ,  VISBILE FROM 103 MAIN ST , 
392,2105214,9/1/2021,PAVEMENT AND SOIL ,Monroe,  WEBSTER ,  148 FIVE MILE LINE RD , 
393,2105215,9/1/2021,CICERO - UST ,Westchester,  OSSINING ,  128 MORNINGSIDE DR , 
394,2105216,9/1/2021,UPS ,Nassau,  FARMINGDALE ,  75 SMITH ST , 
395,2105217,9/1/2021,RGE VEHICLE ,Monroe,  ROCHESTER ,  DEWEY AVE/ EASTMAN AVE , 
396,2105218,9/1/2021,STONE ,Erie,  BUFFALO ,  100 ELM ST , 
397,2105219,9/1/2021,CONSTRUCTION SITE ,Montgomery,  FULTONVILLE ,  SHIBLY RD OFF LOGTOWN RD , 
398,2105220,9/1/2021,RESIDENTIAL ,Queens,  ELMHURST ,  5114 MANILLA STREET5114 MANILLA STREET , 
399,2105221,9/1/2021,SOIL ,New York,  NY ,  ST NICHOLAS AND WEST 141 ST , 
400,2105222,9/1/2021,VALERO GAS STATION ,Niagara,  NIAGARA FALLS ,  4719 MILITARY RD , 
401,2105223,9/1/2021,COUNTY OF SULLIVAN DPW ,Sullivan,  MONTICELLO ,  91 LANDFILL DRIVE , 
402,2105224,9/1/2021,REGENERON ,Rensselaer,  EAST GREENBUSH ,  350 TEMPLE LANE , 
403,2105225,9/1/2021,SUFFOLK CO WATER AUTHORITY ,Suffolk,  OAKDALE ,  4060 SUNRISE HWY , 
404,2105226,9/1/2021,SOIL AND CONCRETE ,Jefferson,  FORT DRUM ,  MUMS CORNERS RD , 
405,2105359,9/1/2021,HYDRAULIC OIL RELEASE IFO HOME ,Livingston,  SPARTA ,  9030 REEDS CORNERS ROAD , 
406,2105227,9/1/2021,MARTIN RESIDENCE ,Ontario,  RICHMOND ,  5188 CO RT 37 , 
407,2105228,9/1/2021,SOIL ,Bronx,  BRONX ,  567 EAST 149TH ST , 
408,2105229,9/1/2021,DRUM RUN ,Kings,  BROOKLYN ,  5516-5552 21ST AVE , 
409,2105230,9/1/2021,JUNK YARD ,Washington,  FORT EDWARDS ,  1079 BURGOYNE , 
410,2105231,9/1/2021,GULICK - UST ,Westchester,  WHITE PLAINS ,  29 HARWOOD AVE , 
411,2105232,9/1/2021,RESIDENTIAL ,Nassau,  WESTBURY ,  50 MIST LANE , 
412,2105233,9/1/2021,RESIDENCE ,Suffolk,  REMSENBURG ,  3 BOB WHITE LANE , 
413,2105234,9/1/2021,UB'S MERCANTILE ,St Lawrence,  OSWEGATCHIE ,  3386 STATE ROUTE 3 , 
414,2105235,9/1/2021,NORLITE ,Albany,  COHOES ,  628 SARATOGA ST , 
415,2105236,9/1/2021,CUMBERLAND FARMS ,Rensselaer,  TROY ,  623 PAWLING AVE , 
416,2105237,9/1/2021,SOIL ,Monroe,  CHILI ,  3434 UNION ST , 
417,2105238,9/1/2021,COMMERCIAL ,Nassau,  BETHPAGE ,  185 CENTRAL AVE , 
418,2105239,9/1/2021,TRACTOR TRAILER MVA ,Steuben,  PAINTED POST ,  I86 EXIT 44B , 
419,2105240,9/1/2021,NYC TRANSIT BUS DEPOT ,Kings,  BROOKLYN ,  25 JAMAICA AVE , 
420,2105241,9/1/2021,LOT_BURRTRUCKING ,Broome,  VESTAL ,  2901 VESTAL ROAD , 
421,2105242,9/1/2021,CUMBERLAND FARMS #3166 ,Orange,  SALISBURY MILLS ,  1630 NY-94 , 
422,2105243,9/1/2021,CUMBERLAND FARMS 3281 ,Suffolk,  LAKE RONKONKOMA ,  316 SMITHTOWN BLVD , 
423,2105244,9/1/2021,WANG RESIDENCE ,Nassau,  GLEN COVE ,  1 JACKSON LANE , 
424,2105245,9/1/2021,CUMBERLAND FARMS 3113 ,Orange,  NEW WINDSOR ,  401 BLOOMINGGROVE TPK , 
425,2105246,9/1/2021,ROADWAY; SOIL GRASS ,Rockland,  SPRING VALLEY ,  16 KING PAIRSE VALLEY , 
426,2105247,9/1/2021,CONCERT ,Westchester,  YONKERS ,  18 WARBURTON AVE , 
427,2105248,9/1/2021,CONCERT BASEMENT ,Kings,  BROOKYLN ,  198 SCHOLES ST APT 1L , 
428,2105249,9/2/2021,OIL IN BASEMENT ,Orange,  WASHINGTONVILLE ,  67 CAPITAL DRV , 
429,2105250,9/2/2021,BASEMENT CONCERT ,New York,  NEW YORK ,  95 AVE B , 
430,2105251,9/2/2021,VERGARA RESIDENCE ,Westchester,  PORT CHESTER ,  63 GLENDALE PLACE , 
431,2105252,9/2/2021,TRANSFORMER ,Rockland,  TOMKINS COVE ,  712 ROUTE 9W , 
432,2105253,9/2/2021,BRONX RIVER FLOOD INTO ROJAS HOME ,Westchester,  WHITE PLAINS ,  260 OLD KENSICO RD , 
433,2105254,9/2/2021,NYSEG ,Columbia,  CLAVERACK ,  222 DONBAR RD , 
434,2105255,9/2/2021,SWERE PLANT ,Orange,  FLORIDA ,  33 SOUTH MAIN ST , 
435,2105286,9/2/2021,WESTCHESTER COUNTY IDA TS 2021 ,Westchester, ,  ALL OF WESTCHESTER COUNTY , 
436,2105256,9/2/2021,SOIL ,Dutchess,  PLEASANTVALLEY ,  91 DRAKE ROAD , 
437,2105257,9/2/2021,PREMIUM MILL-POND ,Westchester,  NEW ROCHELLE ,  WILDWOOD CIRCLE , 
438,2105258,9/2/2021,FLOODED BASEMENT AST ,Westchester,  PORT CHESTER ,  80 GLENDALE PLACE , 
439,2105259,9/2/2021,POLE TOP TRANSFORMER ,Bronx,  BRONX ,  2210 YOUNG AVE , 
440,2105260,9/2/2021,CSX DERAILMENT ,Rockland,  ORANGEBURGH ,  BETWEEN QR20 TO 21 , 
441,2105261,9/2/2021,FLOODED BASEMENT - AST ,Westchester,  YONKERS ,  33 ABNER PLACE , 
442,2105262,9/2/2021,CALLER RESIDENCE ,Westchester,  LARCHMONT ,  606 5TH AVE , 
443,2105263,9/2/2021,COMMERCIAL ,Richmond,  STATEN ISLAND ,  1893 RICHMOND TERRACE , 
444,2105264,9/2/2021,NORTH ALBANY TERMINAL UNDER TRUCK RACK ,Albany,  GLENMONT ,  552 RIVER RD , 
445,2105265,9/2/2021,CAITHNESS ,Suffolk,  YAPHANK ,  50 ZORN BLVD , 
446,2105266,9/2/2021,RESIDENTIAL ,Suffolk,  SELDEN ,  80 IMPERIAL DR , 
447,2105267,9/2/2021,OSBORNE RESIDENCE ,Putnam,  PUTNAM VALLEY ,  356 CHURCH RD , 
448,2105268,9/2/2021,FLOODED BASEMENT - LINE LEAK ,Westchester,  PELHAM ,  164 BOULEVARD , 
449,2105269,9/2/2021,FLOODED BASEMENT ,Westchester,  RYE ,  33 CAYUGA ST , 
450,2105270,9/2/2021,ROADWAY ,Ulster,  KINGSTON ,  NORTH BROADWAY , 
451,2105271,9/2/2021,CUMBERLAND FARMS ,Dutchess,  AMENIA ,  3339 RT 343 , 
452,2105272,9/2/2021,COSNTRUCTION SITE LN550 ,Montgomery,  CHARLESTON ,  CHURCH ST , 
453,2105273,9/2/2021,MOTHERS HOUSE ,Richmond,  STATEN ISLAND ,  203 JEWETT AVE , 
454,2105274,9/2/2021,PAD 106118 ,Suffolk,  SOUTHAMPTON ,  62 MEADOW LANE , 
455,2105275,9/2/2021,POLE 432A ,Suffolk,  CUTCHOGUE ,  23425 MIDDLE RD , 
456,2105276,9/2/2021,BATTERYACID_XPO ,Broome,  BINGHAMTON ,  163 CORPORATE DRIVE , 
457,2105277,9/2/2021,AIRPORT HANGAR M ,Westchester,  WHITE PLAINS ,  136 TOWER RD , 
458,2105281,9/2/2021,HANDLE FAILURE GAS STATION ,Erie,  BUFFALO ,  GENESSEE AT BEST , 
459,2105278,9/2/2021,PAVEMENT AND STORM DRAIN ,Rockland,  NANUET ,  31 MURRAY HILL DRIVE , 
460,2105279,9/2/2021,RESIDENTIAL ,Delaware,  MERIDALE ,  10524 STATE HIGHWAY 28 , 
461,2105280,9/2/2021,BRITE AVENUE PARK ,Westchester,  SCARSDALE ,  74 BRITE AVE , 
462,2105282,9/2/2021,RESIDENTIAL ,Bronx,  BRONX ,  674 E 149TH ST , 
463,2105283,9/2/2021,PADMOUNT ,Orange,  WASHINGTONVILLE ,  137 BARNES RD , 
464,2105284,9/2/2021,REVILLE - ASTS ,Westchester,  HARRISON ,  322 WEST ST , 
465,2105285,9/2/2021,ACROSS FROM ON OBSCURE RD ,Suffolk,  MELVILLE ,  175 PINELAWN , 
466,2105287,9/2/2021,WEBSTER STP/CASELLA ,Monroe,  WEBSTER ,  613 WEBSTER RD , 
467,2105288,9/2/2021,IN LAKE ,Putnam,  MAHOPAC ,  28 TAMARAC , 
468,2105289,9/2/2021,SUNY ALBANY ,Albany,  ALBANY ,  COLLINS CIRCLE , 
469,2105290,9/2/2021,KOSTER RESIDENCE - MVA ,Ontario,  PALMYRA ,  55 STATE RTE 21 SOUTH , 
470,2105291,9/2/2021,WILLIAMS LUMBER ,Dutchess,  HOPEWELL JUNCTION ,  908 RT 82 , 
471,2105292,9/2/2021,RESIDENTIAL ,Steuben,  HAMMONDSPORT ,  13 SHETHAR ST / WATER ST , 
472,2105293,9/2/2021,CENHUD TRANSFORMER ,Dutchess,  RHINEBECK ,  467 ENTERPISE ROAD , 
473,2105294,9/2/2021,POLE TOP 117641 ,Dutchess,  PLEASANT VALLEY ,  93 DRAKE RD , 
474,2105295,9/2/2021,FLOOD WATER ,Westchester,  HARRISON ,  100 POST PLACE , 
475,2105296,9/2/2021,RESIDENTIAL ,Queens,  QUEENS ,  ALLEY B/W 24-32 88TH ST AND ASTOTRIA BLVD , 
476,2105297,9/2/2021,FLOOD WATER ,Westchester,  HARRISON ,  33 BRAXMAR DRIVE SOUTH , 
477,2105298,9/2/2021,RESIDENCE ,Suffolk,  WEST BABYLON ,  1169 LITTLE EAST NECK RD , 
478,2105299,9/2/2021,SOIL AND PAVEMENT ,Westchester,  LARCHMONT ,  EAST GARDEN RD AND GREY STONE RD , 
479,2105300,9/2/2021,MARTINEZ - AST ,Westchester,  MAMARONECK ,  839 RALPH AVE , 
480,2105301,9/2/2021,NATIONAL GRID POLE 1372 R1 ,Erie,  BUFFALO ,  1400 WILLIAMS ST BUFFALO , 
481,2105302,9/2/2021,FLOODED BASEMENTS ,Westchester,  PORT CHESTER ,  26 NORTH MAIN ST , 
482,2105303,9/2/2021,BG VAULT ,Suffolk,  MOUNT SINAI ,  6 HILLCREST PLACE , 
483,2105304,9/2/2021,POLE TOP E56063 ,Dutchess,  MILLERTON ,  17 RESEVOIR RD , 
484,2105305,9/2/2021,BG 95016 ,Suffolk,  MOUNT SINAI ,  1 HAYFIELD COURT , 
485,2105306,9/2/2021,CHILDREN'S VILLAGE ,Westchester,  DOBBS FERRY ,  JOHNSON COURT , 
