,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
241,2004891,8/27/2020,POLE1947-1 ,Westchester,  SOUTH SALEM ,  226 SILVER SPRING RD , 
242,2004892,8/27/2020,NYSEG SPILL ,Orange,  WALDEN ,  31 WEST SEARSVILLE RD , 
243,2004893,8/27/2020,POLE 95 ,Chautauqua,  JAMESTOWN ,  1670 RIVERSIDE RD , 
244,2004894,8/27/2020,SEPTIC ,Oneida,  VERONA ,  ONEIDA STREET TO ONEIDA CREEK , 
245,2004895,8/27/2020,POLE 143 ,Cattaraugus,  OLEAN ,  1355 OLEAN PORTVILLE RD , 
246,2004896,8/27/2020,POLE 141 ,Cattaraugus,  OLEAN ,  1359 OLEAN PORTVILLE RD , 
247,2004897,8/27/2020,UNKNOWN ,Suffolk,  SHINNECOCK HILLS ,  67 OAKHURST RD , 
248,2004898,8/27/2020,SOIL AND GRASS ,Chautauqua,  LAKEWOOD ,  1427 BIG TREE RD , 
249,2004899,8/28/2020,NAT GRID POLE ,Oneida,  UTICA ,  1930 RUTGER , 
250,2004900,8/28/2020,SOIL AND GRASS ,Chautauqua,  BEMUSTOINT ,  4557 WARREN RD , 
251,2004901,8/28/2020,UNKNOWN ,Suffolk,  SHOREHAM ,  KNIGHT STREET , 
252,2004902,8/28/2020,RESIDENCE ,Nassau,  UNIONDALE ,  1203 ALCYON PLACE , 
253,2004903,8/28/2020,XPO LOGISTICS AT 7116 NORTHERN BLVD ,Onondaga,  EAST SYRACUSE ,  7116 NORTHERN BLVD , 
254,2004904,8/28/2020,SUNY STONY BROOK CAMPUS ,Suffolk,  STONY BROOK ,  SOUTH P PARKING LOT , 
255,2004905,8/28/2020,LIQUITINT TO I87 AND REST AREA ,Essex,  NORTH HUDSON ,  I87 NORTHBND HIGH PEAK REST AREA , 
256,2004906,8/28/2020,RESIDENTIAL LOGGING OPERATION ,Hamilton,  HOFFMEISTER ,  804 STATE ROUTE 8 , 
257,2004908,8/28/2020,LOSS TO ROADWAY ,Erie,  CHEEKTOWAGA ,  LOSS TO 4 -57 GLENWOOD COURT / TRENT , 
258,2004907,8/28/2020,TOPS MARKETS ,Oswego,  HANNIBAL ,  FULTON ST RTE 3 AND 104 , 
259,2004909,8/28/2020,CUMBERLAND FARMS # 3151 ,Greene,  WEST COXSACKIE ,  359 MANSION ST , 
260,2004910,8/28/2020,NYSEG ,Putnam,  CARMEL ,  102 CUDDY RD , 
261,2004975,8/28/2020,PARK PLACE APARTMENTS ,Seneca,  SENECA FALLS ,  161 WEST BAYARD STREET , 
262,2004911,8/28/2020,CONCORD FORD ,Wayne,  NEWARK ,  5268 AND 5274 RTE 31 , 
263,2004912,8/28/2020,GARBAGE JUICE ON WILLOW RD ,Onondaga,  CLAY ,  WILLOW RD;FAY PARK; MARYLAND AVE , 
264,2004913,8/28/2020,SCHOLTENS - UST ,Westchester,  CORTLANDT MANOR ,  205 BUTTONWOOD AVENUE , 
265,2004914,8/28/2020,ORANGE AND ROCKLAND UTIL ,Sullivan,  WURTSBORO ,  3305 ST RTE 209 , 
266,2004916,8/28/2020,WILSON TUSCARORA SP SHEEN ON WATER ,Niagara,  WILSON ,  3371 WEST LAKE RD , 
267,2004915,8/28/2020,RESIDENTIAL ,Cattaraugus,  OLEAN ,  2619 OLEAN HINSDALE RD , 
268,2004917,8/28/2020,RESIDENCE ,Dutchess,  AMENIA ,  25 LOWER POWDER HOUSE RD , 
269,2004918,8/28/2020,WASTE OIL TANK SECONDARY CONTAINMENT RELEASE ,Broome,  BINGHAMTON ,  435 GLENWOOD , 
270,2004919,8/28/2020,CON ED ,Bronx,  BRONX ,  EAST 233RD ST WHITE PLAINS RD , 
271,2004920,8/28/2020,BASEMENT ,Washington,  WHITEHALL ,  17 GILMORE ST , 
272,2004929,8/28/2020,ABANDONED WASTE OIL CONTAINERS ,Oneida,  VIENNA ,  OLD PRESON HILL ROAD , 
273,2004973,8/28/2020,WASTE OIL ,Oneida,  VIENNA ,  OLD PRESTON HILL ROAD , 
274,2004921,8/28/2020,ASTORIA GEN STATION ,Queens,  QUEENS ,  19TH ST AT 18TH AVENUE , 
275,2004922,8/28/2020,WESSMAN - UST ,Westchester,  PELHAM ,  646 JAMES ST , 
276,2004923,8/28/2020,MILAZZO RESIDENCE ,Suffolk,  RONKONKOMA ,  2550 MOTOR PKWY , 
277,2004924,8/28/2020,ORANGE ROCKLAND UTIL ,Sullivan,  WURTSBORO ,  3274 RTE 209 , 
278,2004926,8/28/2020,JOHNS NECK CREEK ,Suffolk,  MASTIC BEACH ,  WILLIAM FLOYD PARKWAY , 
279,2004925,8/28/2020,REINAUER TRANSPORTATION ,Richmond,  PORT RICHMOND ,  1983 RICHMOND TERRACE , 
280,2004927,8/28/2020,VIGLIETTA RESIDENCE ,Rockland,  WEST NYACK ,  4 CATAWBA RD , 
281,2004928,8/28/2020,NEIGHBORING POND ,Sullivan,  NARROWSBURG ,  449 SKIPPERENE RD , 
282,2004930,8/28/2020,GRASS/GRAVEL ,Orleans,  HOLLEY ,  40 JACKSON ST. , 
283,2004931,8/28/2020,RIVER HOSPITAL ,Jefferson,  ALEXANDRIA BAY ,  4 FULLER STREET , 
284,2004932,8/28/2020,RELIANCE FLUID TECHNOLOGIES ,Niagara,  NIAGARA FALLS ,  3943 BUFFALO AVE , 
285,2004933,8/28/2020,GRASS AND SOIL ,Cattaraugus,  PORTVILLE ,  740 GLEANSON HOLLOW RD , 
286,2004934,8/28/2020,NYPD 67TH PRECINT PARKING LOT ,Kings,  BROOKLYN ,  2820 SNYDER AVE , 
287,2004935,8/28/2020,DANIELE RES ,Westchester,  NEW ROCHELLE ,  72 OLD ORCHARD RD , 
288,2004936,8/28/2020,ROADWAY ,Cattaraugus,  PORTVILLE ,  1960 WAYMAN BRANCH , 
289,2004937,8/28/2020,NEAR DISPENSER 34/PUMP FAILURE ,Erie,  SPRINGVILLE ,  317 SOUTH CASCADE , 
290,2004938,8/28/2020,RESIDENTIAL ,Dutchess,  HOPEWELL JUNCTION ,  9 HICKMAN DR , 
291,2004939,8/28/2020,MAHONEY RESIDENCE ,Nassau,  MASSAPEQUA ,  16 FAIRFIELD ROAD , 
292,2004940,8/28/2020,BASEMENT CONCRETE ,Westchester,  HASTINGS ON HUDSON ,  540 BROADWAY , 
293,2004941,8/28/2020,SIGNATURE WEST TERMINAL - HANGER E ,Westchester,  WEST HARRISON ,  85 TOWER RD , 
294,2004942,8/28/2020,ROADWAY/SOIL & GRASS ,Chautauqua,  FREWSBURG ,  955 WEST PERIMETER RD , 
295,2004943,8/28/2020,HIGHWAY ,Dutchess,  FISHKILL ,  I-84 EASTBOUND MILE 41.9 , 
296,2004944,8/28/2020,TRANSFORMER POLE # 21 ,Bronx,  BRONX ,  MUERIED AVE , 
297,2004945,8/28/2020,RESIDENCE ,Nassau,  MASSAPEQUA ,  10 CONNECTICUT AVE , 
298,2004946,8/29/2020,CON ED O/H TRANSFORMER LEAK ,Westchester,  WHITE PLAINS ,  4 ROMAR AVE , 
299,2004947,8/29/2020,SOIL GRASS ,Sullivan,  MAMAKATING ,  5 JAFFE RD , 
300,2004948,8/29/2020,TELEPHONE POLE ,Erie,  DERBY ,  1444 STURGEON POINT RD , 
301,2004949,8/29/2020,PAD MOUNT 75KVA ,Rockland,  SUFFERN ,  52 BON AIRE CIRCLE , 
302,2004950,8/29/2020,PAVEMENT ,Ulster,  KINGSTON ,  155 NORTH MANOR AVE , 
303,2004951,8/29/2020,WASTE OIL DUMPING ,Orange,  WARWICK ,  266 BUTERMILK FALLS ROAD , 
304,2004952,8/29/2020,CITGO ,Ulster,  KINGSTON ,  1335 ULSTER AVE , 
305,2004953,8/29/2020,KEITH CANAL ,Suffolk,  WEST ISLIP ,  19 DUCK LANE , 
306,2004954,8/29/2020,CON ED O/H TRANSFORMER LEAK ,Westchester,  CROTON ON THE HUDSON ,  6 DREAM LAKE RD , 
307,2004955,8/29/2020,NATIONAL GRID ,Rensselaer,  VALLEY FALLS ,  176 POWDER MILL RD , 
308,2004956,8/29/2020,NYS THRUWAY ONTO 5S ,Montgomery,  CANAJOHARIE ,  NYS THRUWAY MM 192.4 AND STATE ROUTE 5S , 
309,2004984,8/30/2020,REYNOLDS CHANNEL ,Nassau,  OCEANSIDE ,  REYNOLDS CHANNEL , 
310,2004957,8/30/2020,NATIONAL GRID ,Rensselaer,  VALLY FALLS ,  INTERSECTION OF STATE RT.40 AND STATE RT.67 , 
311,2004958,8/30/2020,NYSEG - 85 GRANT AVE- AUBURN ,Cayuga,  AUBURN ,  85 GRANT AVE , 
312,2004959,8/30/2020,RGE TRANSFORMER ON POLE ,Monroe,  BRIGHTON ,  247 WASHINGTON DR , 
313,2004960,8/30/2020,PAVEMENT ,Rockland,  NEW CITY ,  8 SANDUSKY ROAD , 
314,2004961,8/30/2020,NYSEG SOIL ,Wyoming,  CASTILE ,  7358 EAST KOY AND LAMONT RD , 
315,2004962,8/30/2020,CATCH BASIN ,Schenectady,  GLENVILLE ,  9 ST ANTHONY LANE , 
316,2004963,8/30/2020,TAYLOR GARBAGE SERVICE; IFO 817 CASE DRIVE ,Broome,  VESTAL ,  817 CASE DRIVE , 
317,2004964,8/30/2020,STREAM BEHIND ADDRESS ,Rockland,  BLAUVELT ,  212 WEST ERIE ST , 
318,2004965,8/30/2020,RESIDENCE ,Nassau,  WANTAGH ,  28 DOME LANE , 
319,2004966,8/30/2020,STRUCTURE FIRE ,Westchester,  PORT CHESTER ,  449-455 NORTH MAIN ST , 
320,2004967,8/30/2020,CON ED O/H TRANSFORMER LEAK ,Westchester,  MOUNT PLEASANT ,  160 LEGION DR , 
321,2004968,8/30/2020,PRIDE GAS STATION ,Nassau,  SEA CLIFF ,  311 GLEN COVE AVENUE , 
322,2004969,8/30/2020,UNKNOWN ,Suffolk,  HUNTINGTON ,  4 CLUB COURT , 
323,2004970,8/30/2020,REDDOCK RESIDENCE ,Suffolk,  SAINT JAMES ,  287 RIVER ROAD , 
324,2004971,8/31/2020,IRON OXIDE ON THRUWAY ,Schenectady,  ROTTERDAM ,  MILEPOST 161 APPROACHING EXIT 26 , 
325,2004972,8/31/2020,ANHEISER BUSCH ,Onondaga,  BALDWINSVILLE ,  2885 BELGIIUM RD , 
326,2004974,8/31/2020,ROADWAY ,Putnam,  PHILLIPSTOWN ,  3006 RT 9 , 
327,2004976,8/31/2020,SORRENTINO - UST ,Westchester,  WEST HARRISON ,  1446 OLD ORCHARD ST , 
328,2004977,8/31/2020,STREET ,Kings,  BROOKLYN ,  3106-3108 QUENTIN RD , 
329,2004978,8/31/2020,SCHOOL PS 16 ,Westchester,  YONKERS ,  759 NORTH BROADWAY , 
330,2005101,8/31/2020,STORY BLOCK GROCERY #0268-1948 ,Allegany,  CUBA ,  92 GENESEE ST , 
331,2005217,8/31/2020,847 HANNIBAL ST ,Oswego,  FULTON ,  847 HANNIBAL ST , 
332,2004979,8/31/2020,STEWARTS ,Ulster,  MILTON ,  1872 ROUTE 9W , 
333,2004980,8/31/2020,NAT GRID TRUCK ,Oneida,  VERONA ,  5345 TOWNLINE ROAD , 
334,2004981,8/31/2020,RESIDENTIAL - UST ,Westchester,  BEDFORD ,  9 SPRUCE POND LANE , 
335,2004982,8/31/2020,PIREN RES ,Orange,  CHESTER ,  3562 COUNTY ROUTE 94 , 
336,2004983,8/31/2020,DOMINION ENERGY TRANSMISSION AT1675 WILCOX RD ,Madison,  GEORGETOWN ,  1675 WILCOX RD , 
337,2004985,8/31/2020,RESIDENTIAL/COUNTY PROPERTY ,Suffolk,  WHEATLY HEIGHTS ,  NEXT TO 135 NORTH 26TH ST , 
338,2004986,8/31/2020,COMMERCIAL/ INDUSTRIAL ,Columbia,  GREENPORT ,  NY ROUTE 66 AND MERRILL AVE , 
339,2004987,8/31/2020,BUSINESS ,Kings,  GREENPOINT ,  287 MASPETH AVE , 
340,2005001,8/31/2020,NYSDOT ,Orleans,  ALBION ,  14110 ROUTE 31 WEST , 
341,2004988,8/31/2020,STREET ,Chautauqua,  ELLINGTON ,  1043 HAGERDEN HILL RD , 
342,2004989,8/31/2020,ROADWAY ,Erie,  AMHERST ,  3135 NIAGARA FALLS BLVD , 
343,2004990,8/31/2020,CENTRAL HUDSON ,Putnam,  GARRISON ,  1100 ROUTE 9D , 
344,2004991,8/31/2020,NOCO/CATERED CREATIONS ,Wyoming,  JAVA VILLAGE ,  580 HOLLAND ROAD , 
345,2004992,8/31/2020,AIR ,Monroe,  IRONDEQUOIT ,  77 WILLOWEN DRIVE , 
346,2004993,8/31/2020,CENTRAL HUDSON ,Putnam,  GARRISON ,  472 ROUTE 403 , 
347,2004994,8/31/2020,CON ED O/H TRANSFORMER LEAK ,Westchester,  MOUNT KISCO ,  BEVERLY RD POLE W8 , 
348,2004995,8/31/2020,STAFFER - YARD ,Westchester,  NEW ROCHELLE ,  185 PERSHING AVE , 
349,2004996,8/31/2020,TRANSFORMER ,Erie,  BUFFALO ,  432 WILLIAM GAITER PARKWAY , 
350,2004997,8/31/2020,CON ED ,Westchester,  MOUNT KISCO ,  200 CROTON AVE , 
351,2004998,8/31/2020,PELINO RES ,Ulster,  NEW PALTZ ,  88 ROCKY HILL RD , 
352,2004999,8/31/2020,DRUM RUN ,Richmond,  STATEN ISLAND ,  S.AVE EXT RAMP FROM RT.440 SOUTH , 
353,2005000,8/31/2020,TERMINAL 8 ,Queens,  QUEENS ,  JFK INTERNATIONAL AIRPORT , 
354,2005002,8/31/2020,RESIDENCE ,Niagara,  MIDDLEPORT ,  9866 CHESTNUT RIDGE RD , 
355,2005003,8/31/2020,BLACK RIVER ,Jefferson,  WATERTOWN ,  22230 TWIN OAKS EXTENSION , 
356,2005004,8/31/2020,THREE MILE BAY ,Jefferson,  THREE MILE BAY ,  FIRE RD 8 / CO RD 57 , 
357,2005005,8/31/2020,ROADWAY ,Saratoga,  WILTON ,  NORTHERN PINES ROAD AND TRAVER RD , 
358,2005006,8/31/2020,ROADWAY-LISI GARDENS -CICERO ,Onondaga,  CICERO ,  LISI GARDENS BY STRUCTURE 55 , 
359,2005007,8/31/2020,TRACKS-1 GENERAL MOTORS DRIVE ,Onondaga,  SYRACUSE ,  1 GENERAL MOTORS DRIVE (BEHIND) , 
360,2005008,8/31/2020,KATHY FLOWER STAND ,Suffolk,  MOUNT SINAI ,  805 CANAL STREET , 
361,2005009,8/31/2020,RESIDENTIAL ,Queens,  FAR ROCKAWAY ,  74-14 ALMEDA AVE (ACROSS THE ST , 
362,2005010,8/31/2020,SMITH BOYS MARINA ,Niagara,  NORTH TONAWANDA ,  280 MICHIGAN , 
363,2005011,9/1/2020,AIR/IN VACANT LOT. ,Dutchess,  RED HOOK ,  32 HEWLETT RD , 
364,2005012,9/1/2020,UNKNOWN ,Nassau,  ROOSEVELT ,  18 BROOKLYN AVE , 
365,2005013,9/1/2020,SABIC STYRENE RAIL CAR ,Albany,  SELKIRK ,  1 NORYL AVE/ BUSINESS NAME IS SABIC , 
366,2005014,9/1/2020,LAKE ERIE STATE PARK ,Chautauqua,  BROCTON ,  5838 RTE 5 , 
367,2005015,9/1/2020,SOIL ,Livingston,  GROVELAND ,  6087 WEST LAKE , 
368,2005016,9/1/2020,ODOR COMPLAINT ,Albany,  ALTAMONT ,  100 SUMAC RIDGE LANE , 
369,2005017,9/1/2020,SAQUOIT CREEK ,Oneida,  UTICA ,  RICHARDSON ST/GENESEE ST , 
370,2005018,9/1/2020,SOIL ,Kings,  BROOKLYN ,  NEPTUNE AVE , 
371,2005019,9/1/2020,ROCHESTER GAS AND ELECTRIC ,Monroe,  GREECE ,  196 RED ROCK RD , 
372,2005020,9/1/2020,BRIDGE CONSTRUCTION PROJECT ,Westchester,  CORTLANDT ,  5735 ALBANY POST ROAD , 
373,2005021,9/1/2020,SPALLINA MATERIALS - MVA ,Ontario,  VICTOR ,  6578 PLASTER MILL RD , 
374,2005022,9/1/2020,DATY - UST ,Westchester,  RYE ,  71 BRADFORD AVENEUE , 
375,2005023,9/1/2020,SPEEDWAY # 7713 ,Greene,  CATSKILL ,  272 WEST BRIDGE ST , 
376,2005024,9/1/2020,RYDER TRUCK LEASING PROPERTY ,Schenectady,  ROTTERDAM ,  816 BURDICK ST , 
377,2005025,9/1/2020,RESIDENTIAL ,Orange,  BLOOMING GROVE ,  1048 CRAIGVILLE RD , 
378,2005029,9/1/2020,BISTRO ELEVEN ,Ontario,  VICTOR ,  11 WEST MAIN ST/NY RTE 96 , 
379,2005026,9/1/2020,OBERNE - UST ,Westchester,  PELHAM MANOR ,  10 WESTWARD LANE , 
380,2005027,9/1/2020,RESIDENTIAL STREET ,Cattaraugus,  COLD SPRING ,  1370 WEST PERIMETER RD , 
381,2005028,9/1/2020,FINARO - UST ,Westchester,  CORTLANDT MANOR ,  2 HOYE DRIVE , 
382,2005169,9/1/2020,CEDAR ISLAND ,St Lawrence,  CHIPPEWA BAY ,  8 CEDAR ISLAND , 
383,2005030,9/1/2020,USTIN RESIDENCE ,Nassau,  STEWART MANOR ,  157 FERNWOOD TER , 
384,2005031,9/1/2020,PAVEMENT ,Bronx,  BRONX ,  184 WEST 237 ST , 
385,2005032,9/1/2020,BISWAS RESIDENCE ,Nassau,  PLAINVIEW ,  11 SUNRISE STREET , 
386,2005150,9/1/2020,ALLEN LEASE (PLANTS & GOODWIN) ,Steuben,  WEST UNION ,  ALLEN LEASE (MULTIPLE OIL WELL SITES) , 
387,2005033,9/1/2020,VALERO ,Rensselaer,  TROY ,  560 HOOSICK ST , 
388,2005034,9/1/2020,STEWARTS SHOP #187 ,Schenectady,  SCHENECTADY ,  1773 STATE ST , 
389,2005035,9/1/2020,BASEMENT ,Kings,  BROOKLYN ,  1717 AVE M , 
390,2005037,9/1/2020,NRG OIL FACILITY ,Oswego,  OSWEGO ,  1268 BLACKBURN RD , 
391,2005038,9/1/2020,CSX ON TRAX QR63.9 ,Ulster,  MARLBORO ,  RIVER KNOLL DR. & NORTH RD. , 
392,2005039,9/1/2020,CONSTRUCTION SITE ,Dutchess,  POUGHKEEPSIE ,  35 CATHERINE ST , 
393,2005040,9/1/2020,49 CLARK MILLS RD ,Washington,  GREENWICH ,  CLARK MILLS RD , 
394,2005041,9/1/2020,PARKING LOT- 111 RADISON COURT ,Onondaga,  SYRACUSE ,  111 RADISON CT , 
395,2005042,9/1/2020,NATIONAL GRID ,Rensselaer,  TROY ,  621 HOOSICK ST , 
396,2005043,9/1/2020,NORTH RIVER WWTP ,New York,  NEW YORK ,  725 WEST 135TH ST , 
397,2005044,9/1/2020,BRONX RIVER ,Westchester,  BRONXVILLE ,  SCOUT FIELD PARK , 
398,2005045,9/2/2020,TILE AND WOOD FLOOR ,Queens,  SUNNYSIDE ,  4120 46TH ST. APT 6J , 
399,2005046,9/2/2020,NATIONAL GRID ,Erie,  TONAWANDA ,  472 TRAVERSE BLVD , 
400,2005047,9/2/2020,TRUCK FIRE ,Rensselaer,  MELROSE ,  756 STATE RT. 40 , 
401,2005048,9/2/2020,PARKING LOT ,Clinton,  PLATTSBURGH ,  456 RT.3 PLATTSBURGH , 
402,2005049,9/2/2020,GRASS AT KWIK FILL ,Ontario,  VICTOR ,  7453 STATE RT. 96 , 
403,2005050,9/2/2020,NYSEG SOIL CONCRETE ,Erie,  CLARENCE ,  8297 KIMBERLY , 
404,2005051,9/2/2020,NATIONAL GRID ,Columbia,  HUDSON ,  45 JACQUELINE ST , 
405,2005052,9/2/2020,POLE 13 ,Queens,  ARVERNE ,  195 BEACH 59TH ST , 
406,2005053,9/2/2020,COMMERCIAL ,Saratoga,  WEST MILTON ,  350 PATOMIC PRJECT RD , 
407,2005054,9/2/2020,SOIL ,Bronx,  BRONX ,  4292 ONEIDA AVE , 
408,2005055,9/2/2020,NORTH ROAD RECONSTRUCTION ,Monroe,  SCOTTSVILLE ,  69 ROCHESTER STREET , 
409,2005056,9/2/2020,HIGHLIGHT MOTOR FREIGHT MVA ,Steuben,  BATH ,  I 86 WB JUST WEST OF EXIT 39 , 
410,2005057,9/2/2020,STREAM ,Richmond,  STATEN ISLAND ,  249 BARD AVE , 
411,2005058,9/2/2020,MUSCAT ,Westchester,  WHITE PLAINS ,  96 STRATFORD AVENUE , 
412,2005059,9/2/2020,RESIDENTIAL ,Dutchess,  STANDFORDVILLE ,  300 SOUTH ROAD , 
413,2005060,9/2/2020,US ARMY FORT DRUM ALARM ,Jefferson,  FORT DRUM ,  BLD 4230 PO VALLEY RD , 
414,2005061,9/2/2020,BALL AT 5730 EAST LAKE RD ,Madison,  CAZENOVIA ,  5730 EAST LAKE RD , 
415,2005062,9/2/2020,14 RESERVATION STREET BASEMENT ,St Lawrence,  WINTHROP ,  14 RESERVATION STREET , 
416,2005063,9/2/2020,PARRATT WOLFF IFO 2785 ERIEVILLE RD ,Madison,  ERIEVILLE ,  2785 ERIEVILLE RD , 
417,2005065,9/2/2020,USCG BORDER STATION TRANSFORMER ,Jefferson,  WELLESLEY ISLAND ,  45864 LANDON ROAD , 
418,2005066,9/2/2020,RESIDENTIAL - UST ,Westchester,  NEW ROCHELLE ,  30-32 PARCOT AVENUE , 
419,2005067,9/2/2020,SOIL ,Orange,  HIGHLAND FALLS ,  37 OMDAORA PARKWAY , 
420,2005068,9/2/2020,ROOSEVELT FIRE DISTRICT ,Nassau,  ROOSEVELT ,  56 WEST CENTENNIAL AVE , 
421,2005069,9/2/2020,FLUSHING BAY ,Queens,  NEW YORK ,  12600 NORTHERN BLVD- MARINA WEST , 
422,2005070,9/2/2020,YONKERS PUBLIC SCHOOL #8 ,Westchester,  YONKERS ,  373 BRONXVILLE RD , 
423,2005089,9/2/2020,CROSBY'S NAPLES ,Ontario,  NAPLES ,  145 N MAIN ST , 
424,2005071,9/2/2020,CONSTRUCTION SITE ,Kings,  BROOKLYN ,  601 - 615 SACKETT ST , 
425,2005072,9/2/2020,COMMERICAL ,New York,  MANHATTAN ,  550 7TH AVE , 
426,2005073,9/2/2020,POLE 18/2W ,St Lawrence,  NORFOLK ,  NATION ROAD , 
427,2005074,9/2/2020,SPEEDWAY #7862 ,Suffolk,  BAYPORT ,  640 MONTAUK HWY , 
428,2005075,9/2/2020,ROADWAY ,Livingston,  MT.MORRIS ,  6322 NUDA RD , 
429,2005076,9/2/2020,VAN NESS YARD ,Bronx,  BRONX ,  1615 BRONXDALE AVE , 
430,2005077,9/2/2020,CAITLIN AND JEFFERY GERHART ,Genesee,  CORFU ,  1434 SUMNER RD , 
431,2005078,9/2/2020,RESIDENCE ,Suffolk,  RIVERHEAD ,  730 EAST AVE EXT , 
432,2005085,9/2/2020,DRAIN PAN ,Monroe,  HENRIETTA ,  1788 LEHIGH STATION ROAD , 
433,2005079,9/2/2020,NATIONAL GRID ,Albany,  BERNE ,  854 SICKLE HILL RD , 
434,2005080,9/2/2020,MVA ,Orange,  WOODBURY ,  45 STATE RT 32 , 
435,2005081,9/3/2020,MBI TRUCK ROLLOVER ,Delaware,  DEPOSIT ,  STATE RT.17 WEST BOUND NEAR MILE POST MARKER 279 , 
436,2005082,9/3/2020,MVA ,Monroe,  SCOTTSVILLE ,  I/F/O 16 CALEDONIA AVE , 
437,2005083,9/3/2020,NATIONAL GRID TRANSFORMER LINES ,Monroe,  CHILI ,  285 WEIDNER ROAD , 
438,2005084,9/3/2020,RESIDENTIAL ,Erie,  CHEEKTOWAGA ,  61 STANDARD PARKWAY RIGHT APT NOT LEFT , 
439,2005086,9/3/2020,LEBANON RESERVOIR ,Madison,  HAMILTON ,  6126 RESERVOIR RD , 
440,2005087,9/3/2020,ROSSMAN RESIDENCE ,Delaware,  ROXBURY ,  71 TEICHMAN RD , 
441,2005088,9/3/2020,FUELOIL_MIRABITO ,Tompkins,  ITHACA ,  684 THRID ST , 
442,2005090,9/3/2020,SOIL ,Suffolk,  BOHEMIA ,  170 WILBUR PLACE , 
443,2005097,9/3/2020,OIL DUMPING ,Ulster,  KINGSTON ,  1836 SAWKILL PARK ROAD , 
444,2005091,9/3/2020,SOIL ,Putnam,  BREWSTER ,  28 NORTH RD , 
445,2005092,9/3/2020,RESIDENCE ,Nassau,  LEVITTOWN ,  27 SADDLE LANE , 
446,2005093,9/3/2020,SOIL ,Orange,  WALDEN ,  69 GOLDIN BLVD , 
447,2005094,9/3/2020,COMMERCIAL OLD POWER GEN SITE/ MULTIUSE FAC. ,Onondaga,  SYRACUSE ,  301 GENANT DRIVE , 
448,2005095,9/3/2020,STREET/ INTERSECTION ,Jefferson,  ADAMS ,  12781 FULLER , 
449,2005096,9/3/2020,TRANSFORMER ,Rockland,  MONTEBELLO ,  37 OXFORD DRIVE , 
450,2005098,9/3/2020,SUEZ HYDRANT 17 ,Westchester,  NEW ROCHELLE ,  60 GRAND ST , 
451,2005099,9/3/2020,CONSTRUCTION SITE ,Kings,  BROOKLYN ,  142 RICHARDS ST , 
452,2005100,9/3/2020,ROTH RESIDENCE ,Suffolk,  NORTH BABYLON ,  14 EASTWOOD DRIVE , 
453,2005102,9/3/2020,GROUND ,Kings,  BROOKLYN ,  615 SACKETT ST , 
454,2005103,9/3/2020,HOLTJE ESTATE ,Orange,  MONTGOMERY ,  120 WALLKILL AVE , 
455,2005104,9/3/2020,MOSCHELLA RESIDENCE ,Suffolk,  MASTIC ,  14 TERAPIN STREET , 
456,2005105,9/3/2020,GROUND ,Nassau,  EAST MEADOW ,  97 BARBARA DRIVE , 
457,2005106,9/3/2020,ROADWAY 1.2 WEST OF EXIT 62 ,Suffolk,  BROOKHAVEN ,  EB SUNRISE HWY , 
458,2005107,9/3/2020,HAMILTON CO PUBLIC HEATH BLDG ,Hamilton,  INDIAN LAKE ,  139 WHITE BIRCH LANE , 
459,2005108,9/3/2020,RESIDENTIAL ,Albany,  COLONIE ,  96 MCNUTT AVENUE , 
460,2005109,9/3/2020,CONSTRUCTION SITE ,Dutchess,  WAPPINGER FALLS ,  203 RIVER RD NORTH , 
461,2005110,9/3/2020,CASELLA WASTE ,Wayne,  ONTARIO ,  6564 KNICKENBOCKER RD , 
462,2005111,9/3/2020,RESIDENTIAL ,Putnam,  MAHOPAC ,  16 MYRTLE AVENUE , 
463,2005112,9/3/2020,CREEK ,Wyoming,  COVINGTON ,  7071 LAGRANGE RD , 
464,2005113,9/3/2020,TRANSFORMER ,Westchester,  BRIARCLIFF MANOR ,  9 DEERTREE LANE , 
465,2005114,9/3/2020,CONSTRUCTION SITE ,Dutchess,  MILLBROOK ,  131 MILLBROOK SCHOOLHOUSE RD , 
466,2005115,9/3/2020,SABIC ,Albany,  SELKIRK ,  1 NORYL AVE , 
467,2005116,9/3/2020,ORELL - CRAWL SPACE ASTS ,Westchester,  CHAPPAQUA ,  5 LUDLOW DRIVE , 
468,2005117,9/3/2020,7 DAY GAS & FOOD MART INC ,Westchester,  NEW ROCHELLE ,  400 PELHAM ROAD , 
469,2005118,9/3/2020,ROADWAY ,Suffolk,  SOUTHAMPTON ,  240 MONTAUK HWY , 
470,2005119,9/3/2020,ROADWAY ,Suffolk,  WATER MILL ,  240 MONTAUK HIGHWAY , 
471,2005120,9/3/2020,CUMBERLAND FARMS 3281 ,Suffolk,  LAKE RONKONKOMA ,  316 SMITHTOWN BLVD , 
472,2005121,9/3/2020,TRANSORMER ,Fulton,  JOHNSTOWN ,  295 CR 156 , 
473,2005122,9/3/2020,TRANSFORMER ,Orange,  HIGHLAND MILLS ,  851 RT 32 , 
474,2005123,9/3/2020,KHAN - BASEMENT LEAK ,Westchester,  SCARSDALE ,  13 HIGHVIEW DRIVE , 
475,2005124,9/3/2020,KHAN - AST ,Westchester,  SCARSDALE ,  13 HIGHVIEW DRIVE , 
476,2005125,9/3/2020,VERIZON VEHICLE ,Herkimer,  STRATFORD ,  SEELEY RD , 
