,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
237,1705304,8/28/2017,ROADWAY ,Onondaga,  VAN BUREN ,  NB ROUTE 690 AT ROUTE 31 , 
238,1705305,8/28/2017,7-ELEVEN #35123 ,Steuben,  PAINTED POST ,  122 VICTORY HIGHWAY , 
239,1705306,8/28/2017,UNKNOWN NO SPILL ,Suffolk,  MASTIC BEACH ,  246 MONROE DRIVE , 
240,1705308,8/28/2017,CONCRETE ,New York,  MANHATTAN ,  WEST 41 ST AND 11TH AVE , 
241,1705309,8/28/2017,IN THE YARD ,Sullivan,  LOCK SHELDRAKE ,  342 REYNOLDS ROAD , 
242,1705310,8/28/2017,SHEDS COMPRESSOR STATION ,Madison,  GEORGETOWN ,  1675 WILCOX ROAD , 
243,1705311,8/28/2017,ROUND LAKE ,Saratoga,  ROUND LAKE ,  507 RT 67 , 
244,1705312,8/28/2017,MURPHY - UST ,Westchester,  ARMONK ,  3 SEYMOUR PLACE EAST , 
245,1705313,8/28/2017,IN THE SOIL ,Dutchess,  LAGRANGE ,  55 MILLER HILL ROAD , 
246,1705314,8/28/2017,RESIDENCE ,Nassau,  MUTTONTOWN ,  61 WOODHOLLOW COURT , 
247,1705315,8/28/2017,PAVEMENT ,Bronx,  BRONX ,  150 TH AND THIRD AVE , 
248,1705316,8/28/2017,SOIL ,Orange,  GOSHEN ,  202 SCOTCH TOWN ROAD , 
249,1705317,8/28/2017,PAD 5 ,Essex,  SCROON LAKE ,  EAST SHORE , 
250,1705318,8/28/2017,BUILDING B ,Queens,  FLUSHING ,  LAGUARDIA , 
251,1705319,8/28/2017,STATION #58839 ,Westchester,  NEW ROCHELLE ,  747 MAIN STREET , 
252,1705320,8/28/2017,ROADWAY ,Saratoga,  CLIFTON PARK ,  2 TALLOWWOOD DRIVE , 
253,1705322,8/28/2017,IN THE GRASS ,Oneida,  BLOSSVALE ,  8866 BLOSSVALE ROAD , 
254,1705321,8/28/2017,SQUILLANTE - UST ,Westchester,  POUND RIDGE ,  21 SCOFIELD ROAD , 
255,1705323,8/28/2017,SENECA MEADOWS LANDFILL ,Seneca,  WATERLOO ,  1786 SALCMAN ROAD , 
256,1705324,8/28/2017,CONCRETE ,Richmond,  ST ISLAND ,  BAY ST AND RICHMOND , 
257,1705325,8/28/2017,POLE 57 IN FRONT OF ,Oswego,  GRANBY ,  1818 SR 3 , 
258,1705326,8/28/2017,LOCOMOTIVE SHOP ,Erie,  Buffalo ,  1836 BROADWAY , 
259,1705328,8/28/2017,VACANT COMMERCIAL BLDG ,Erie,  ORCHARD PARK ,  4200 N. BUFFALO ST , 
260,1705327,8/28/2017,PLUM ISLAND ,Suffolk,  PLUM ISLAND ,  RTE 25 , 
261,1705329,8/28/2017,HAUSER - UST ,Westchester,  CORTLANDT MANOR ,  26 NORTH 1ST ST , 
262,1705330,8/28/2017,SOIL ,Warren,  BOLTON LANDING ,  18 BOAT HOUSE LANE , 
263,1705331,8/28/2017,CRICKET VALLEY ENERGY POWER PLANT ,Dutchess,  DOVER PLAINS ,  2241 NY STATE RTE 22 , 
264,1705343,8/28/2017,SWITZKILL ROAD ,Albany,  BERNE ,  SWITZKILL ROAD , 
265,1705332,8/28/2017,PRIVATE RE ,Kings,  BROOKLYN ,  3002 BEDFORD AVE , 
266,1705333,8/28/2017,MCALICE SAILBOAT - CATSKILL CREEK ,Greene,  CATSKILL ,  103 MAIN ST , 
267,1705334,8/28/2017,HOUSE AND SOIL ,Delaware,  HOBART ,  622 MAIN STREET , 
268,1705345,8/28/2017,TOWNSHIP PIER ,Suffolk,  MONTAUK ,  69 STAR ISLAND RD , 
269,1705335,8/28/2017,ROADWAY SOIL ,Westchester,  YORKTOWN HEIGHTS ,  1101 KITCHAWAN ROAD , 
270,1705336,8/28/2017,ONTARIO CO LANDFILL ,Ontario,  STANLEY ,  1879 STATE RTE 5 , 
271,1705337,8/28/2017,INTERSECTION ,Westchester,  SOMERS ,  LONDONDERRY LN & BONIELLO DR , 
272,1705338,8/28/2017,SENECA MEADOWS LANDFILL ,Seneca,  SENECA FALLS ,  BURGESS RD , 
273,1705339,8/28/2017,BROWN RESIDENCE ,Suffolk,  BRENTWOOD ,  43 PAMELA LANE , 
274,1705340,8/29/2017,FEEDER M55 ,New York,  MANHATTAN ,  11TH AVE/ 25TH ST , 
275,1705341,8/29/2017,MVA INTO DRY CREEK BED ,Tioga,  CANDOR ,  STATE HIGHWAY 96 AND EASTHAM RD , 
276,1705342,8/29/2017,BARDINS TIRE SERVICE ,Washington,  GRANVILLE ,  66 QUAKER ST , 
277,1705344,8/29/2017,SUNOCO - MASSENA ,St Lawrence,  MASSENA ,  82 W. MAIN ST , 
278,1705346,8/29/2017,POLE 90 ,Chautauqua,  JAMESTOWN ,  1764 PECK SETTLEMENT RD , 
279,1705347,8/29/2017,ALL COUNTY PAVING MVA ,Livingston,  GENESEO ,  5109 GROVELAND ROAD , 
280,1705348,8/29/2017,MAN HOLE ,Kings,  BROOKLYN ,  STARR ST AND WYCKOFF AVE , 
281,1705350,8/29/2017,GAS STATION WOODLAND REALITY CORP ,Westchester,  NEW ROCHELLE ,  720 MAIN ST , 
282,1705349,8/29/2017,SOIL ,New York,  MANHATTAN ,  BROADWAY & WEST 137/138 STREET , 
283,1705351,8/29/2017,UNKNOWN ,Suffolk,  BLUE POINT ,  25 EDENVILLE PATCHOGUE ROAD , 
284,1705352,8/29/2017,TORNE BROOK ,Rockland,  HILLBURN ,  59 TORNE VALLEY ROAD , 
285,1705353,8/29/2017,CHRISTIE UST ,Ulster,  CHICHESTER ,  545 RT 214 , 
286,1705354,8/29/2017,SUPERIOR PLUS ,Jefferson,  WATERTOWN ,  MORSE LANE , 
287,1705381,8/29/2017,LOUGHBERRY LAKE ,Saratoga,  SARATOGA SPRINGS ,  #6 HILLSIDE AVENUE , 
288,1705355,8/29/2017,NORTHPORT POWER STATION ,Suffolk,  NORTHPORT ,  301 WATERSIDE AVE/EATONS NECK ROAD , 
289,1705356,8/29/2017,WATER ,Chautauqua,  ARKWRIGHT ,  NYS ROUTE 83 , 
290,1705357,8/29/2017,OUTSIDE NATIONAL GRID ,Erie,  BUFFALO ,  3155 BROADWAY , 
291,1705358,8/29/2017,POQUETTE PROPERTY MYERS RD ,Schoharie,  HOWES CAVE ,  239 MYERS RD , 
292,1705359,8/29/2017,APARTMENT BLDG UST ,Orange,  KIRYAS JOEL ,  6 TAYLOR COURT , 
293,1705360,8/29/2017,FAIRPORT CENTRAL SCHOOL ,Monroe,  FAIRPORT ,  860 AYRAULT RD , 
294,1705361,8/29/2017,SOIL ,New York,  MANHATTAN ,  WEST 52 AND 12TH , 
295,1705362,8/29/2017,ROADWAY AND DRAIN ,Queens,  QUEENS ,  FRANCIS LEWIS BLVD AND HILLSIDE AVE , 
296,1705363,8/29/2017,MECHANIC SHOP PARKING LOT ,Suffolk,  BELLPORT ,  1107 STATION ROAD , 
297,1705364,8/29/2017,MAN HOLE ,New York,  NY ,  633 14TH ST , 
298,1705365,8/29/2017,TRACK #1 LA GUARDIA AIRPORT ,Queens,  FLUSHING ,  BLD 42 , 
299,1705366,8/29/2017,MARQUES - UST ,Westchester,  CROTON ,  2 ELLEN COURT , 
300,1705367,8/29/2017,AUTO REPAIR SHOP ,Allegany,  DALTON ,  396 GOOSE HOLLOW RD , 
301,1705368,8/29/2017,CONSTRUCTION SITE SHAFT 6B ,Dutchess,  WAPPINGERS FALLS ,  203 RIVER RD NORTH , 
302,1705369,8/29/2017,REGENERON TEMPEL LN DDS ,Rensselaer,  EAST GREENBUSH RENS ZIP ,  401 TEMPEL LN , 
303,1705370,8/29/2017,BUS ,Bronx,  BRONX ,  238 TH ST @ SEDGWICK AVE , 
304,1705371,8/29/2017,ROADWAY ,Erie,  LACKAWANNA ,  262 WARSAW ST , 
305,1705372,8/29/2017,HAMILTON DRAYAGE ,Suffolk,  HUNTINGTON STATION ,  44 RAILROAD STREET , 
306,1705373,8/29/2017,ROADWAY ,Saratoga,  CLIFTON PARK ,  I-87 NORTH EXIT 9 RESTAREA , 
307,1705374,8/30/2017,SUNOCO #0151-1138 ,St Lawrence,  OGDENSBURG ,  1117 NY AVE , 
308,1705376,8/30/2017,ABANDONED TANK ,Clinton,  PLATTSBURGH ,  3 FIRE HOUSE LN , 
309,1705375,8/30/2017,TRANSFORMER ,Westchester,  VALHALLA ,  315 OLD SAW MILL RIVER ROAD , 
310,1705377,8/30/2017,SABIC ,Albany,  SELKIRK ,  1 NORYL AVE , 
311,1705378,8/30/2017,HOME ,Chautauqua,  SINCLAIRVILLE ,  2753 THORTON RD , 
312,1705379,8/30/2017,COVANTA ,Niagara,  NIAGARA FALLS ,  100 ENERGY BLVD , 
313,1705380,8/30/2017,TRUCK ACCIDENT ,Rockland,  CLARKSTOWN ,  18.76 SOUTH BOUND I87 EXIT 12 RAMP , 
314,1705383,8/30/2017,OCEANSIDE MARINE ,Nassau,  OCEANSIDE ,  66 NEW STREET , 
315,1705382,8/30/2017,FEEDER LINE 701/MAN HOLE 07064 ,Queens,  QUEENS ,  78TH AVE WAST OF 79 ST , 
316,1705384,8/30/2017,LAGUARDIA AIRPORT ,Queens,  QUEENS ,  BUILDING 42 , 
317,1705430,8/30/2017,GRECCO'S SUPPLY TRUCK IN DITCH ,Tioga,  APPALACHIAN ,  2980 PENNSYLVANIA AVE , 
318,1705385,8/30/2017,PACE APPRAISALS ,Greene,  CAIRO ,  366 MAIN ST , 
319,1705386,8/30/2017,EAST RIVER ,New York,  WILLIAMSBURG ,  NORTH 3RD STREET , 
320,1705387,8/30/2017,RESIDENCE ,Suffolk,  CENTEREACH ,  11 MAIN AVENUE , 
321,1705388,8/30/2017,GAS STATION - NY FUEL DISTRIBUTERS ,Westchester,  PORT CHESTER ,  223 BOSTON POST RD , 
322,1705389,8/30/2017,DENELY DAM - GRREN POWER ,Lewis,  PORT LEYDEN ,  2488 ROUTE 12 , 
323,1705390,8/30/2017,RESIDENCE ,Nassau,  BELLMORE ,  416 MIDWOOD AVE , 
324,1705391,8/30/2017,KINNISON - UST ,Westchester,  WHITE PLAINS ,  7 VAN WART AVE , 
325,1705392,8/30/2017,MAN HOLE 60507 ,Kings,  BROOKLYN ,  GOLD ST AND CONCORD ST , 
326,1705393,8/30/2017,ROADWAY ,Saratoga,  WILTON ,  BALLARD ROAD AND TRAVER ROAD , 
327,1705394,8/30/2017,SUB STATION ,Rockland,  HILLBURN ,  95 TORNE VALLEY ROAD , 
328,1705396,8/30/2017,ROADWAY ,Saratoga,  WILTON ,  BALLARD RD I87 OVER PASS - W TRAVER RD SOUTH , 
329,1705395,8/30/2017,BASEMENT ,Bronx,  BRONX ,  5915 POST ROAD , 
330,1705397,8/30/2017,GLEN COVE WPCP ,Nassau,  GLEN COVE ,  100 MORRIS AVENUE , 
331,1705398,8/30/2017,MIDLAND ASPHALT ,Wayne,  LYONS ,  300 COLE ROAD , 
332,1705399,8/30/2017,AIRPLANE CRASH ,Orange,  MONTGOMERY ,  40 HANGER RD , 
333,1705400,8/30/2017,METAL SOLUTIONS ,Oneida,  UTICA ,  1821 BROAD ST , 
334,1705401,8/30/2017,CENTRAL HUDSON POLE P75745 ,Dutchess,  POUGHKEEPSIE ,  138 SLEIGH PLASS ROAD , 
335,1705402,8/30/2017,EXCAVATION SITE ,Bronx,  BRONX ,  1903 WEST FARMS RD , 
336,1705403,8/30/2017,UNDER STREET ,New York,  NEW YORK ,  LIBERTY ST/GRINAGE ST , 
337,1705404,8/30/2017,SACRED HEART SCHOOL ,Orange,  NEW WINDSOR ,  148 WINDSOR HWY , 
338,1705405,8/30/2017,FUEL OIL DELIVERY TO WRONG ADDRESS ,Queens,  RICHMOND HILL ,  86-33 126TH STREET , 
339,1705406,8/30/2017,MOBILE HOME PARK ,Chautauqua,  POMFRET ,  BRAINERD RD , 
340,1705407,8/30/2017,GROUND ,Erie,  BUFFALO ,  QC434.5 , 
341,1705408,8/30/2017,VAULT #V4592- POLICE DEPT PROPERTY ,Westchester,  GREENBURGH ,  188 TARRYTOWN RD , 
342,1705409,8/30/2017,YEUNG RESIDENCE ,Nassau,  GREAT NECK ,  16 WINDSOR ROAD , 
343,1705410,8/30/2017,CONCRETE ,Westchester,  SLEEPY HOLLOW ,  48 COLLEGE AVE , 
344,1705411,8/30/2017,COLONIE LANDFILL ODOR ,Albany,  WATERFORD COLONIE COHOES LATHA ,  1319 LOUDON RD RT 9 LANDFILL MALLARDS LANDING S , 
345,1705412,8/30/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL MALLARDS LANDING , 
346,1705413,8/30/2017,CSX ,Albany,  SELKIRK ,  1 BELL CROSSING RD YARD , 
347,1705414,8/30/2017,RAILYARD ,Erie,  TONAWANDA ,  300 RIVERVIEW BLVD. , 
348,1705415,8/31/2017,SOIL ,Orange,  NEW WINDSOR ,  115 CORPORATE DR , 
349,1705416,8/31/2017,ROADWAY ,Rockland,  SUFFERN ,  MM29.8 SB ON I87 , 
350,1705417,8/31/2017,STEWART SHOP 371 ,St Lawrence,  HEUVELTON ,  49 STATE STREET , 
351,1705418,8/31/2017,SUBSTATION WATER STREET ,Kings,  BROOKLYN ,  299 WATER ST , 
352,1705419,8/31/2017,HOME ,Kings,  BROOKLYN ,  1645 PRESIDENT ST , 
353,1705420,8/31/2017,OVER HEAD TRANSFORMER ,Orange,  WARWICK ,  17 ONDERDUNK RD , 
354,1705421,8/31/2017,ROADWAY ,Queens,  QUEENS ,  94TH STREET DITMARS BLVD , 
355,1705423,8/31/2017,ROADWAY ,Kings,  BROOKLYN ,  UTICA AVE AND AVE H , 
356,1705424,8/31/2017,SUB STATION RAMACO ,Rockland,  HILLBURN ,  TORNE VALLEY RD , 
357,1705425,8/31/2017,CONOCO ,Suffolk,  LINDENHURST ,  500 RTE 109 , 
358,1705426,8/31/2017,ROADWAY ,Dutchess,  HYDE PARK ,  ROUTE 9 AND ROLLING RIDGE RD MM 3073 , 
359,1705427,8/31/2017,KUJUBI - UST ,Westchester,  NEW ROCHELLE ,  14 OTSEGO AVE , 
360,1705428,8/31/2017,NAT GRID TRANSFORMER LEPPER RD POLE 1-1 ,Montgomery,  FORT JOHNSON ,  473 LEPPER RD , 
361,1705429,8/31/2017,DEWITT YARD ,Onondaga,  SYRACUSE ,  600 FREMONT RD , 
362,1705431,8/31/2017,TIMBER PILINGS ,Rockland,  SOUTH NYACK ,  RIVER RD , 
363,1705432,8/31/2017,NEAR RECEIVING BAY ,Wyoming,  PERRY ,  1 LINCOLN AVENUE , 
364,1705433,8/31/2017,RESIDENCE ,Nassau,  PLAINVIEW ,  40 SUNRISE STREET , 
365,1705434,8/31/2017,ROADWAY ,New York,  MANHATTEN ,  CHURCH & ZESSEY ST , 
366,1705440,8/31/2017,NELSON ELLIS FURNITURE ,Broome,  BINGHAMTON ,  136 EAST SERVICE ROAD , 
367,1705435,8/31/2017,SKINNER - UST ,Westchester,  MOUNT VERNON ,  26 MAGNOLIA AVENUE , 
368,1705436,8/31/2017,ALCOA USA CORP (WEST PLANT) ,St Lawrence,  MASSENA ,  1814 STATE HIGHWAY 131 , 
369,1705437,8/31/2017,ROADWAY ,Kings,  BROOKLYN ,  FLUSHING AVE AND BUSHWICK AVE , 
370,1705438,8/31/2017,FITZGERALD (GERALD) RESIDENCE ,Ontario,  BLOOMFIELD ,  2342 STATE ROUTE 444 , 
371,1705439,8/31/2017,NYSEG ,Wayne,  CLYDE ,  17 SODUS ST , 
372,1705441,8/31/2017,MID WEST STEEL @ REGENERON TEMPEL LN ,Rensselaer,  EAST GREENBUSH RENS ZIP ,  401 TEMPEL LN , 
373,1705442,8/31/2017,SOIL ,Bronx,  BRONX ,  414 GERARD AVE , 
374,1705443,8/31/2017,ROADWAY ,Erie,  ORCHARD PARK ,  5610 SHERIFF , 
375,1705444,8/31/2017,ABANDONED GAS STATION PARKER PROPERTY ,St Lawrence,  RUSSELL ,  3620 COUNTY ROUTE 24 , 
376,1705445,8/31/2017,CATSKILL REGIONAL MEDICAL CENTER ,Sullivan,  HARRIS ,  68 HARRIS-BUSHVILLE ROAD , 
377,1705446,8/31/2017,BONIELLO - UST ,Westchester,  LARCHMONT ,  63 MURRAY AVE , 
378,1705541,8/31/2017,MY-LU FARM ,Lewis,  CROGHAN ,  BREWERY RD , 
379,1705447,8/31/2017,SOIL GROUND WATER ,Dutchess,  POUGHKEEPSIE ,  223 NORTH CLINTON ST , 
380,1705448,8/31/2017,HOME ,Cayuga,  AUBURN ,  7875 COUNTY LINE RD , 
381,1705449,8/31/2017,DRUM RUN ,Queens,  QUEENS ,  DICKENS ST AND ENRIGHT RD , 
382,1705450,8/31/2017,NIAGARA RIVER ,Niagara,  NIAGARA FALLS ,  JUST NORTH OF THE FALLS , 
383,1705451,8/31/2017,NEIGHBOR DUMPING ,Sullivan,  ROSCOE ,  282 ROCKLAND ROAD , 
384,1705452,8/31/2017,CON EDISON HYDRAULIC OIL SPILL AT INTERSECTION ,Bronx,  BRONX ,  EAST 167TH ST AND SOUTHERN BLVD , 
385,1705453,9/1/2017,HARHARE TRUCKING ACCIDENT ,Westchester,  WHITE PLAINS ,  I-287 EB , 
386,1705454,9/1/2017,HANGER 10 ,Queens,  QUEENS ,  JFK , 
387,1705455,9/1/2017,WOODSON RESIDENCE ,Nassau,  HEMPSTEAD ,  76 WINDEN AVENUE , 
388,1705456,9/1/2017,RASCOFF - LINE/UST ,Westchester,  NEW ROCHELLE ,  77 JEROME AVE , 
389,1705458,9/1/2017,GARBAGE TRUCK LEAK ,Ulster,  HIGHLAND ,  21 TANO DRIVE , 
390,1705457,9/1/2017,ACROSS THE STREET PUB WESTERN AVE ,Albany,  ALBANY ZIP GUILDERLAND ,  1238 WESTERN AVE , 
391,1705459,9/1/2017,PAUL SMITH COLLEGE ,Franklin,  PAUL SMITH ,  7833 ROUTE 30 , 
392,1705460,9/1/2017,UNDERGROUND TRANSFORMER ,New York,  MANHATTEN ,  201 WEST 48TH ST , 
393,1705461,9/1/2017,ROADWAY ,Richmond,  STATEN ISLAND ,  AMWAY & BURNHEART ST , 
394,1705462,9/1/2017,OSORNO RESIDENCE ,Nassau,  HICKSVILLE ,  48 LIBBY AVENUE , 
395,1705463,9/1/2017,CAMP HERO/MONTAUK DOWNS ,Suffolk,  AMAGANSETT ,  MONTAUK HIGHWAY , 
396,1705464,9/1/2017,VALENTINO - UST ,Westchester,  ARMONK ,  5 MEAD ROAD , 
397,1705465,9/1/2017,RESIDENCE ,Sullivan,  LIBERTY ,  42 WILLEY AVE , 
398,1705466,9/1/2017,SOIL AND CONCRETE ,Bronx,  BRONX ,  2407 EAST CHESTER ROAD , 
399,1705468,9/1/2017,EAST END BUS COMPANY ,Suffolk,  MEDFORD ,  3601 HORSEBLOCK ROAD , 
400,1705467,9/1/2017,SOIL ,Franklin,  SARANAC LAKE ,  BROADWAY AND LAKE COLBY , 
401,1705469,9/1/2017,RESIDENCE ,Greene,  CAIRO ,  532 VERNALBUTLER ROAD , 
402,1705470,9/1/2017,YORKTOWN HS/MS CAMPUS FUEL TANK ,Westchester,  YORKTOWN HEIGHTS ,  2729 CROMPOND ROAD , 
403,1705471,9/1/2017,INNOVATIVE SOLUTIONS RIVER RD NAT GRID SITE ,Albany,  GLENMONT ,  454 RIVER RD RT 144 , 
404,1705472,9/1/2017,SOIL ,Oneida,  UTICA ,  384 NORTH GENESEE STREET , 
405,1705473,9/1/2017,DISTEFANO - UST ,Westchester,  MOHEGAN LAKE ,  3371 SUNNY COURT , 
406,1705474,9/1/2017,CONTAINMENT AREA ,Essex,  WILMINGTON ,  5021 ROUTE 86 , 
407,1705475,9/1/2017,SOIL ,Richmond,  STATEN ISLAND ,  145 BOYD STREET , 
408,1705476,9/1/2017,ROADWAY ,Kings,  BROOKLYN ,  NEPTUN AVE AND WEST 17TH STREET , 
409,1705551,9/1/2017,EXCELL PETROLEUM INC ,Erie,  LACKAWANNA ,  2368 HAMBURG TURNPIKE , 
410,1705477,9/1/2017,UNKNOWN ,Nassau,  WESTBURY ,  800 BRUSH HOLLOW ROAD , 
411,1705478,9/1/2017,RESIDENCE ,Ulster,  ESOPUS ,  1181 RTE 9 W , 
412,1705479,9/1/2017,PUBLIC WASTE WATER TREATMENT PLANT ,Schenectady,  NISKAYUNA ,  2931 WITMYER DR , 
413,1705480,9/1/2017,OLD TANK @ RES HOAGS CORNERS RD ,Rensselaer,  NASSAU ,  676 HOAGS CORNERS RD , 
414,1705481,9/1/2017,MAIN LINE- MILE QC 370.0 ,Monroe,  ROCHESTER ,  400 NORTH GOODMAN STREET , 
415,1705482,9/1/2017,ROADWAY ,Kings,  BROOKLYN ,  GATES & PATCHEN , 
416,1705483,9/1/2017,CONCRETE ,Erie,  CHEEKTOWAGA ,  2285 WALDEN AVE , 
417,1705484,9/1/2017,STANFORD RES ,Dutchess,  EAST FISHKILL ,  3085 ROUTE 52 , 
418,1705485,9/1/2017,BROWN RESIDENCE ,Suffolk,  WESTHAMPTON BEACH ,  195 SUNSET AVE , 
419,1705486,9/1/2017,DRUM IN DRIVE WAY ,Kings,  BROOKLYN ,  15 SLOAN PLACE , 
420,1705487,9/1/2017,RESIDENCE ,Suffolk,  SOUTHAMPTON ,  55 MAPLE STREET , 
421,1705488,9/1/2017,ON THE ROAD IN FRONT OF ,Rockland,  NANUET ,  10 SVENSSON PL , 
422,1705489,9/1/2017,PARKING LOT/DAIRY QUEEN/ CONSTRUCTION SITE; POSS EX GAS STATION ,Niagara,  NIAGARA FALLS ,  2420 NIAGARA ST , 
423,1705490,9/1/2017,SMITH/THOMPSON RESIDENCE ,Yates,  RUSHVILLE ,  17 GILBERT STREET , 
424,1705491,9/1/2017,PICKUP V SUV MVA RT 443 @ COOK RD ,Schoharie,  WRIGHT ,  ST RT 443 @ COOK RD , 
425,1705492,9/1/2017,DRAIN ,Orange,  HUGUENOT ,  ROUTE 209 , 
426,1705545,9/1/2017,RESIDENCE ,Suffolk,  EAST HAMPTON ,  483 THREE MILE HARBOR HOG CREEK ROAD , 
427,1705493,9/2/2017,TRANSFORMER ,Rockland,  STONY POINT ,  205 WAYNE AVE , 
428,1705494,9/2/2017,RAILROAD MM SR290 ,Steuben,  CORNING ,  BUFFALO ST AND FULLER AVE , 
429,1705495,9/2/2017,TRUCK ACCIDENT ,Westchester,  ARMONK ,  I-684 SB MM 7.5 , 
430,1705496,9/2/2017,TRANSMISSION FEEDER ,New York,  MANHATTAN ,  237 FRONT ST , 
431,1705497,9/2/2017,NAT GRID TRANSFORMER STATE ST MVA POLE 320-1 ,Schenectady,  SCHENECTADY ,  2046 STATE ST , 
432,1705498,9/2/2017,SHOULDER OF ROAD ,Westchester,  NORTH CASTLE ,  I684 SB EXIT 3S , 
433,1705499,9/2/2017,LT DISPOSAL FIRE ,Livingston,  CALEDONIA ,  119 RIVER ROAD , 
434,1705500,9/2/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL (TOWPATH LN) , 
435,1705501,9/2/2017,AIR ,New York,  NEW YORK ,  701 EAST 14TH ST , 
436,1705502,9/2/2017,SHOULDER OF ROAD ,Schoharie,  SCHOHARIE ,  I88 EB MILE MARKER 103 , 
437,1705503,9/2/2017,NAT GRID TRANSFORMER ELM ST POLE 5-5 SOIL ,Columbia,  VALATIE ,  ELM ST , 
438,1705504,9/2/2017,WITH IN BUILDING ,New York,  MANHATTAN ,  49 EAST 12TH ST , 
439,1705505,9/2/2017,UNKNOWN ,Nassau,  LONG BEACH ,  630 SHORE ROAD , 
440,1705506,9/2/2017,AMRI RIVERSIDE AVE BLDG 1 ,Rensselaer,  RENSSELAER ,  33 RIVERSIDE AVE , 
441,1705507,9/2/2017,FEEDER LINE M52 ,New York,  MANHATTAN ,  637 WEST 49TH STREET , 
442,1705508,9/2/2017,NAT GRID TRANSFORMER TOWNSHIP RD SOIL ,Albany,  DELANSON ZIP KNOX ,  1752 TOWNSHIP RD , 
443,1705509,9/2/2017,HARRINGTON - AST ,Westchester,  PEEKSKILL ,  1426 ELM STREET , 
444,1705510,9/2/2017,MONTAUK HARBOR ,Suffolk,  MONTAUK ,  WEST LAKE , 
445,1705511,9/2/2017,WELLS RES DELAWARE AVE ODOR ,Albany,  ALBANY ,  431 DELAWARE AVE , 
446,1705512,9/2/2017,MCKEON RESIDENCE BROSS ST WATTS OIL ,Greene,  CAIRO ,  434 BROSS ST , 
447,1705513,9/2/2017,DRAINAGE PIPE TO ,Wyoming,  PERRY ,  SILVER LAKE OUTLET/ , 
448,1705514,9/2/2017,POLE #T14 ,Westchester,  NEW ROCHELLE ,  139 DAISY FARM DR , 
449,1705515,9/3/2017,PAVEMENT ,Niagara,  NORTH TONAWANDA ,  428 FASSETT ST , 
450,1705516,9/3/2017,TOMPKINS BLUESTONE TRUCK RT 17 E EXIT 92 ,Delaware,  HORTON ,  RT 17 E EXIT 92 , 
451,1705517,9/3/2017,UNKNOWN ,Suffolk,  HUNTINGTON ,  43 GRIST MILL LANE , 
452,1705518,9/3/2017,COLONIE LANDFILL ODOR ,Albany,  COLONIE COHOES LATHAM WATERFOR ,  1319 LOUDON RD RT 9 LANDFILL (MALLARDS LANDING) , 
453,1705519,9/3/2017,ROADWAY AND SHOULDER ,Steuben,  BATH ,  I86 EB MILE 157 , 
454,1705520,9/3/2017,UNK GAS TANK ,Rockland,  NANUET ,  136 N. PASCACK RD , 
455,1705546,9/3/2017,MARINA ,Suffolk,  SAG HARBOR ,  1 BAY STREET , 
456,1705521,9/3/2017,BEAVER KILL RIVER OLD 17 NEAR EAGLES NEST ,Delaware,  HORTON ,  OLD RT 17 (@ RT 17 E EXIT 92) , 
457,1705522,9/3/2017,XPO LOGISTICS ,Orange,  MONTGOMERY ,  120 NEELYTOWN ROAD , 
458,1705523,9/3/2017,UNDERGROUND TRANS @ STORAGE FACILITY ,Rockland,  SPRING VALLEY ,  350 STATE ROUTE 59 , 
459,1705524,9/3/2017,OVERHEAD TRANSFORMER 59142/41420 ,Rockland,  NEW CITY ,  4 ROOSEFVELT PL , 
460,1705525,9/3/2017,UNKNOWN ,Nassau,  ROSLYN ,  4 CHESTNUT DRIVE , 
461,1705526,9/3/2017,FERRARO PROPERTY / CROCE RES SILAS LAKE RD ,Greene,  HALCOTT ,  790 SILAS LAKE RD , 
462,1705527,9/4/2017,SOIL ,Herkimer,  RUSSIA ,  899 GRANT RD , 
463,1705528,9/4/2017,ROADWAY ,New York,  NY ,  1355 1RST AVE , 
464,1705529,9/4/2017,BACK PARKING LOT ,Monroe,  IRONDEQUOIT ,  404 EMPIRE BLVD , 
465,1705530,9/4/2017,KENNEDY PLAZA APARTMENTS ,Oneida,  UTICA ,  2 KENNEDY PLAZA , 
466,1705531,9/4/2017,CHURCH PARKING LOT ,Rockland,  NEW CITY ,  4 ROOSEVELT PLACE , 
467,1705532,9/4/2017,CONCRETE ,Kings,  BROOKLYN ,  235 61ST STREET , 
468,1705533,9/4/2017,COWAN SYSTEMS; LLC ,Erie,  TONAWANDA ,  190 SOUTH BOUND 11.5 MM , 
469,1705534,9/5/2017,CSX ,Albany,  BETHLEHEM ,  438 CREBLE RD , 
470,1705535,9/5/2017,LINE #789 POLE #679 & POLE #682 ,Erie,  CONCORD ,  12080 BOSTON SPRINGVILLE RD , 
471,1705536,9/5/2017,POLE 14 ,Chautauqua,  JAMESTOWN ,  2820 GREENHURST AVE , 
472,1705537,9/5/2017,POLE 7 ,Cattaraugus,  GOWANDA ,  77 SOUTH WATER ST , 
