,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
243,2204725,8/29/2022,MVA ,Steuben,  BATH ,  SPAULDING DRIVE AND HARRISBURG HOLLOW , 
244,2204726,8/29/2022,NATIONAL GRID POLE ,Cattaraugus,  DELEVAN ,  11009 WORDEN RD , 
245,2204727,8/29/2022,UNK ,Dutchess,  TIVOLI ,  CULTURAL PARK BROADWAY , 
246,2204728,8/29/2022,INDUSTRIAL- CEMENT COMPANY ,Nassau,  ISLAND PARK ,  UNK , 
247,2204729,8/29/2022,CHILDERNS VILLAGE-SHOLES BLDG ,Westchester,  DOBBS FERRY ,  1 ECHO HILLS RD , 
248,2204730,8/29/2022,CHILDRENS VILLAGE-WOLFE BLDG ,Westchester,  DOBBS FERRY ,  1 ECHO HILLS RD , 
249,2204731,8/29/2022,PADMOUNT TRANSFORMER ,Rockland,  STONY POINT ,  23 JOHN F KENNEDY , 
250,2204732,8/29/2022,TRANSFORMER ,Washington,  FORD EDWARD ,  1569 RTE 9 , 
251,2204733,8/29/2022,WILLSBORO WWTP ,Essex,  WILLSBORO ,  76 GILLILAND LANE , 
252,2204734,8/29/2022,POLE 5 ,Cattaraugus,  PORTVILLE ,  1000 PROMISED LAND RD , 
253,2204735,8/29/2022,NATIONAL GRID ,Albany,  ALBANY ,  24 COLVIN AVE , 
254,2204736,8/29/2022,ASPHALT ,Cattaraugus,  WEST VALLEY ,  5800 COLE RD , 
255,2204737,8/29/2022,TRANSFORMER PAD #1 ,Saratoga,  CLIFTON PARK ,  12 WOODSIDE DR , 
256,2204738,8/29/2022,TRANSFORMER ,Cattaraugus,  CATTARAUGUS ,  9470 MAREK RD , 
257,2204739,8/30/2022,TRANSFORMER ,Cattaraugus,  DELEVAN ,  10 OREGON ST , 
258,2204740,8/30/2022,CUMBERLAND FARMS ,Schenectady,  ROTTERDAM ,  3088 CARMAN RD , 
259,2204741,8/30/2022,RESIDENCE ,Suffolk,  HOLTSVILLE ,  25 MIDDLE AVE , 
260,2204742,8/30/2022,GRID TRANSFORMER POLE #17 ,Jefferson,  THERESA ,  39630 HYDE LAKE RD , 
261,2204743,8/30/2022,UNKNOWN ,Nassau,  CEDARHURST ,  484 ARBUCKLE AVE , 
262,2204744,8/30/2022,MUNICIPAL ,Washington,  HUDSON FALLS ,  1051 DIX AVE , 
263,2204745,8/30/2022,COMMERCIAL ,Nassau,  WEST HEMPSTEAD ,  251 HEMPSTEAD TURNPIKE , 
264,2204746,8/30/2022,MONLAR RESIDENCE ,Suffolk,  HAMPTON BAYS ,  2 SANDALWOOD COURT , 
265,2204747,8/30/2022,RESIDENCE ,Suffolk,  YAPHANK ,  5 SHANNON BLVD , 
266,2204748,8/30/2022,BACK YARD ,Erie,  BUFFALO ,  151 FLORIDA STREET , 
267,2204749,8/30/2022,ROADWAY ,Dutchess,  BEACON ,  21 SCHENCK AVE , 
268,2204750,8/30/2022,SKAARLAND PROPERTY ,Montgomery,  FLORIDA ,  340 SHELLSTONE RD , 
269,2204751,8/30/2022,ROADWAY AND GRASS ,Washington,  ARGYLE ,  DUTCHTOWN RD AND SUMMIT LAKE RD , 
270,2204752,8/30/2022,1714 SHERMAN STREET IN MVWA ROW ,Oneida,  NEW HARTFORD ,  1714 SHERMAN STREET , 
271,2204753,8/30/2022,SOUTH CAIRO COUNTRY STORE ,Greene,  SOUTH CAIRO ,  2459 ROSS RULAND RD , 
272,2204754,8/30/2022,FORMER GAS STATION - PHASE II ,Monroe,  ROCHESTER ,  1288 SCOTTSVILLE ROAD , 
273,2204755,8/30/2022,DRUM RUN ,Kings,  BROOKLYN ,  640 SHEPHERD AVE , 
274,2204756,8/30/2022,MILLERS HONEST MOVING TRUCK BREAKDOWN ,Westchester,  PORT CHESTER ,  WESTCHESTER AVE/WESLEY AVE , 
275,2204757,8/30/2022,CONCRETE_CREEK ,Tompkins,  ITHACA ,  SOUTH CAYUGA STREET AND SOUTH TITUS AVENUE , 
276,2204758,8/30/2022,NORLITE ,Albany,  COHOES ,  628 SARATOGA STREET , 
277,2204759,8/30/2022,PESTICIDES_RESIDENCE ,Tompkins,  TRUMANSBURG ,  3300 PERRY CITY ROAD , 
278,2204760,8/30/2022,UNKNOWN ,Nassau,  GARDEN CITY ,  107 CHARLES LINDBERGH BLVD , 
279,2204761,8/30/2022,LOG TRUCK ROLLOVER MVA ,Lewis,  GLENFIELD ,  6715 PINE GROVE RD , 
280,2204762,8/30/2022,RESIDENTIAL ,Kings,  BROOKLYN ,  59 MAPLE STREET , 
281,2204763,8/30/2022,EXIT 21B FUEL HUB - AGM ASSOCIATES ,Greene,  COXSACKIE ,  12800 RT 9W , 
282,2204768,8/30/2022,AW SCRAP PROCESSORS ,Dutchess,  WAPPINGER FALLS ,  1980 RTE 9D , 
283,2204764,8/30/2022,PARKING LOT ,Westchester,  GOLDENS BRIDGE ,  18 BRUNDIGE DR , 
284,2204765,8/30/2022,MARINO'S AUTO BODY ,Dutchess,  WAPPINGERS FALLS ,  4 FRANKLINDALE AVE , 
285,2204766,8/30/2022,CARSADA MANURE ,Franklin,  MOIRA ,  WASHINGTON ST/CO RT 7 , 
286,2204767,8/30/2022,LEPRINO FOODS ,Tioga,  WAVERLY ,  400 LEPRINO AVE , 
287,2204769,8/30/2022,STEWARTS ,Saratoga,  BALLSTON SPA ,  170 CHURCH AVE , 
288,2204770,8/30/2022,PRIMIANO RESIDENCE ,Nassau,  WEST MASSAPEQUA ,  174 ARLYN DRIVE , 
289,2204771,8/30/2022,JFK AIRPORT ,Queens,  QUEENS ,  TERMINAL 8 GATE 6 , 
290,2204772,8/30/2022,RAMP ,Niagara,  NIAGARA FALLS ,  2035 NIAGARA FALLS BLVD , 
291,2204773,8/31/2022,POLE T25 ,Westchester,  VALHALLA ,  135 OLD FARM RD SOUTH , 
292,2204774,8/31/2022,RIGHT-OF-WAY (TRUCK) ,Onondaga,  SYRACUSE ,  A/O 1515 WILLIS AVE , 
293,2204775,8/31/2022,EXCAVATION SITE ,New York,  MANHATTAN ,  1ST AVE AND 47TH ST , 
294,2204776,8/31/2022,UNKNOWN ,Suffolk,  RIVERHEAD ,  1087 OLD COUNTRY RD , 
295,2204777,8/31/2022,POLE MOUNT 18-2-1 ,Erie,  LANCASTER ,  5226 BROADWAY , 
296,2204778,8/31/2022,POLE 6 ,Saratoga,  HADLEY ,  51 ADIRONDACK RD , 
297,2204779,8/31/2022,NATIONAL GRID ,Schenectady,  SCHENECTADY ,  191 SPRING ROAD , 
298,2204801,8/31/2022,STONE STREET ,Erie,  BUFFALO ,  STONE & BAILEY , 
299,2204780,8/31/2022,CURTIS INDUSTRIAL - SCHULTZ ,Saratoga,  BALLSTON SPA ,  831 ST RT 67 , 
300,2204781,8/31/2022,NATIONAL GRID ,Essex,  WESTPORT ,  FRONT ST STEVENSON RD , 
301,2204782,8/31/2022,WASTE MANAGEMENT ,Albany,  LATHAM ,  327 NISKAYUNA RD , 
302,2204783,8/31/2022,RESIDENCE ,Saratoga,  STILLWATER ,  7 PEMBROOK ST , 
303,2204784,8/31/2022,PAVEMENT ,Westchester,  WHITE PLAINS ,  240 AIRPORT ROAD , 
304,2204785,8/31/2022,CONCRETE AND SHOULDER ,Livingston,  AVON ,  390 NB NORTH OF EXIT 9 MARKER 1317 (RIGHT SHOULDER , 
305,2204786,8/31/2022,FACTORY DIRECT FURNITURE ,Onondaga,  SYRACUSE ,  2707 SOUTH SALINA ST , 
306,2204788,8/31/2022,CATCH BASIN ,Nassau,  OCEANSIDE ,  39 NEW ST , 
307,2204787,8/31/2022,JACKSON - UST ,Westchester,  WHITE PLAINS ,  30 STRATFORD ROAD , 
308,2204789,8/31/2022,WHEELABRATOR ,Westchester,  PEEKSKILL ,  1 CHARLES POINT AVE , 
309,2204790,8/31/2022,NATIONAL GRID ,Albany,  ALBANY ,  1125 BROADWAY , 
310,2204791,8/31/2022,NATIONAL GRID ,Warren,  LAKE LUZERNE ,  SAGAMORE RD POLE 4 , 
311,2204792,8/31/2022,NATIONAL GRID POLE 109 ,Essex,  MORIAH ,  2517 MORIAH ROAD , 
312,2204793,8/31/2022,GAYLORD RESIDENCE ,Nassau,  HICKSVILLE ,  181 SPINDLE RD , 
313,2204794,8/31/2022,SOIL ,Dutchess,  FISH KILL ,  6 COLONIAL AVE , 
314,2205490,8/31/2022,ABC CONSTRUCTION ,Westchester,  THORNWOOD ,  21/23 SAINT CHARLES STREET , 
315,2204795,8/31/2022,TRANSFORMER BANK ,Bronx,  BRONX ,  1910 EAST 132ND ST , 
316,2204796,8/31/2022,ROLSTON RESIDENCE ,Nassau,  WANTAGH ,  3611 PRINCETON DRIVE N , 
317,2204797,8/31/2022,WIND FARM ,Steuben,  COHOCTON ,  9607 REX RD , 
318,2204798,8/31/2022,IMPACTS UNDER UST ,Ulster,  MARLBORO ,  71 ORANGE ST , 
319,2204799,8/31/2022,ROSENZWEIG - AST ,Westchester,  SCARSDALE ,  265 OLD ARMY RD , 
320,2204800,8/31/2022,TRANSFORMER ,Westchester,  PLEASANTVILLE ,  153 SOUTH OLD FARM ROAD , 
321,2204802,8/31/2022,NATIONAL GRID ,Essex,  MORIAH ,  150 FURANCE ROAD , 
322,2204803,8/31/2022,HUBER - UST ,Westchester,  OSSINING ,  54 AUDUBON DRIVE , 
323,2204804,8/31/2022,TTF FOR RESIDENTIAL TANK ,Westchester,  OSSINING ,  3 GUALTIERE LANE , 
324,2204805,8/31/2022,SOIL ,Onondaga,  SYRACUSE ,  1714 NORTH SALINA ST , 
325,2204806,8/31/2022,MORRIS RESIDENCE ,Nassau,  BAYVILLE ,  4 CROSS LANE , 
326,2204807,8/31/2022,DRIVEWAY ,Albany,  GLENMONT ,  18 PATTERSON DRIVE , 
327,2204808,8/31/2022,ROADWAY AND STORM DRAIN ,Queens,  QUEEN ,  59 ST AT 59TH DRIVE , 
328,2204809,8/31/2022,PAVEMENT AND SOIL ,Erie,  CLARENCE ,  9970 MAIN STREET , 
329,2204810,8/31/2022,SOIL ,Oneida,  WATERVILLE ,  END OF MAIN ST , 
330,2204811,8/31/2022,TRANSFORMER POLE 59R ,Erie,  BUFFALO ,  61 LEONARD ST , 
331,2204812,8/31/2022,BEACH POINT ENERGY ,Schoharie,  SHARON SPRING ,  HIGHWAY 20 AND BEACH RD , 
332,2204813,8/31/2022,LS POWER ,Montgomery,  AMSTERDAM ,  660 HUGHES RD , 
333,2204814,8/31/2022,COMMERICAL - TRANSFER STATION ,Orange,  MIDDLETOWN ,  83-85 INDUSTRIAL PL EXT , 
334,2204815,8/31/2022,TRANSFORMER POLE TOP ,Orange,  OTISVILLE ,  287 OLD MOUNTAIN RD , 
335,2204816,8/31/2022,TRANSFORMER ,Onondaga,  BALDWINSVILLE ,  7099 CANTON ST , 
336,2204817,8/31/2022,RESIDENTIAL ,Kings,  BROOKLYN ,  66 EAST 5TH ST , 
337,2204818,8/31/2022,MV LEAKING FUEL TO ROADWAY ,Queens,  QUEENS ,  HORACE HARDING EXPRESSWAY SOUTH AND COLONIAL AVE , 
338,2204819,8/31/2022,ROADWAY ,Albany,  COLONIE ,  I87 MILE 6.0 NORTHBOUND , 
339,2204820,8/31/2022,CONTRUCTION SITE ,Queens,  QUEENS ,  50-31 73RD PLACE , 
340,2204821,8/31/2022,NATIONAL GRID/RESIDENTIAL ,Essex,  MORIAH ,  150 HARRY ALLEN RD , 
341,2204822,8/31/2022,NATIONAL GRID/ ROADWAY ,Essex,  WESTPORT ,  38 WORMAN LANE , 
342,2204823,8/31/2022,VERGARA RESIDENCE ,Nassau,  LEVITTOWN ,  50 BLACKSMITH RD , 
343,2204824,8/31/2022,TERMINAL 7 ,Queens,  QUEENS ,  AIRPORT RD , 
344,2204825,8/31/2022,SEBAGO BEACH HARRIMAN STATE PARK ,Rockland,  RAMAPO ,  SEVEN LAKES RD , 
345,2204826,9/1/2022,RESIDENCE ,Suffolk,  HOLTSVILLE ,  25 MIDDLE AVENUE , 
346,2204827,9/1/2022,RESIDENCE ,Kings,  BROOKLYN ,  66 EAST 5TH STREET , 
347,2204828,9/1/2022,DUANESBURG ROAD AND PANGBURN ROAD ,Schenectady,  ROTTERDAM ,  DUANESBURG RD /PANGBURN RD , 
348,2204829,9/1/2022,FRONTIER RAILYARD ,Erie,  BUFFALO ,  205 REIMAN ST , 
349,2204830,9/1/2022,FISHER (MIKE) RESIDENCE ,Monroe,  GREECE ,  131 LONG POND ROAD , 
350,2204831,9/1/2022,LINCOLN AVENUE AND MAIN STREET ,Albany,  ALTAMONT ,  LINCOLN AVE/MAIN ST , 
351,2204832,9/1/2022,TRANSFORMER IN NAT GRID FACILITY ,Jefferson,  CLAYTON ,  899 GRAVES ST , 
352,2204833,9/1/2022,STREET ,Suffolk,  SMITHTOWN ,  7 RIVER HEIGHTS COURT , 
353,2204834,9/1/2022,BUILDING 705 ,Schenectady,  GLENVILLE ,  705 CORPORATIONS PARK , 
354,2204835,9/1/2022,LOWES ,Oneida,  UTICA ,  710 HORATIO ST , 
355,2204836,9/1/2022,SHEEN ON SPROUT CREEK NEAR BROWN RD ,Dutchess,  WAPPINGERS FALLS ,  BROWN RD; BTWN BROWN AND BRIDLE WAY , 
356,2204837,9/1/2022,JOHNSON - UST ,Westchester,  MOUNT VERNON ,  25 NORTH BLEEKER ST , 
357,2204838,9/1/2022,POLE 7&8 ,Essex,  WESTPORT ,  1499 MOUNTAIN SPRING RD , 
358,2204839,9/1/2022,ROADWAY ,Nassau,  NORTH HEMPSTEAD ,  LIE EASTBOUND , 
359,2204840,9/1/2022,COVANTA ,Suffolk,  RONKONKOMA ,  4001 VETERANS MEMORIAL HWY , 
360,2204841,9/1/2022,STATE DOT YARD ,Nassau,  FREEPORT ,  223 SUNRISE HWY , 
361,2204842,9/1/2022,RESIDENCE ,Onondaga,  ELBRIDGE ,  617 STATE RTE 5 , 
362,2204844,9/1/2022,MIGLIORELLI PROPERTY - RENTAL PROPERTY ,Dutchess,  RED HOOK ,  328 BUDDS CORNER RD , 
363,2204845,9/1/2022,PERU SEWER LINE ,Clinton,  PERU ,  28 ELM ST , 
364,2204846,9/1/2022,HOLCIM ,Albany,  SELKIRK ,  1916 RTE 9W , 
365,2204847,9/1/2022,NATIONAL GRID SERVICE CTR ,Albany,  ALBANY ,  1125 BROADWAY , 
366,2204848,9/1/2022,COMMERCIAL ,Suffolk,  EAST ISLIP ,  100 CARLETON AVE , 
367,2204849,9/1/2022,TRANSFORMER ,Orange,  CHESTER ,  3 PRIMROSE LANE , 
368,2204850,9/1/2022,SUNOCO GAS STATION ,Lewis,  LOWVILLE ,  7509 SOUTH STATE ST , 
369,2204851,9/1/2022,RESIDENCE ,Ulster,  HURLEY ,  128 ROSA LANE , 
370,2204852,9/1/2022,ISAACSON - AST ,Westchester,  CHAPPAQUA ,  10 TURNER DR , 
371,2204853,9/1/2022,SCOTT RESIDENCE ,Nassau,  WESTBURY ,  206 BROOKLYN AVE , 
372,2204854,9/1/2022,UNKNOWN ,Nassau,  LAUREL HOLLOW ,  10 SHADY LANE , 
373,2204855,9/1/2022,STORM KING ART CENTER ,Orange,  NEW WINDSOR ,  1 MUSEUM DRIVE , 
374,2204856,9/1/2022,BRODY RESIDENCE ,Suffolk,  HAUPPAUGE ,  160 LINCOLN BLVD , 
375,2204857,9/1/2022,NATIONAL GRID ,Schenectady,  SCOTIA ,  35 SUNNYSIDE RD , 
376,2204858,9/1/2022,POLE 1 ,Niagara,  RANSOMVILLE ,  2890 ALBRIGHT RD , 
377,2204859,9/1/2022,BUCHANAN MUNICIPAL POOL ,Westchester,  BUCHANAN ,  TATE AVE , 
378,2204860,9/1/2022,MVA ,Suffolk,  HOLTSVILLE ,  5276 EXPRESS DRIVE SOUTH , 
379,2204861,9/2/2022,WASTEWATER_CHOBANI ,Chenango,  NEW BERLIN ,  669 COUNTY ROAD 25 , 
380,2204862,9/2/2022,TRANSFORMER ,Chautauqua,  FREDONIA ,  5695 MARTIN RD , 
381,2204863,9/2/2022,CITY OF SYRACUSE ,Onondaga,  SYRACUSE ,  BARNES AVE , 
382,2204864,9/2/2022,AT INTERSECTION ,Cortland,  CORTLAND ,  HOMER AVE AND WEST MAIN ST , 
383,2204865,9/2/2022,HANSON AGGREGATES QUARRY ,Onondaga,  SKANEATELES ,  4800 STATE ST RD RTE 321 , 
384,2204866,9/2/2022,CUI RESIDENCE ,Nassau,  LEVITTOWN ,  5 PRENTICE ROAD , 
385,2204867,9/2/2022,WESTCHESTER CO AIRPORT ,Westchester,  WHITE PLAINS ,  240 AIRPORT ROAD , 
386,2204868,9/2/2022,PREGIS ,Warren,  GLENS FALLS ,  18 HASKELL ST , 
387,2204869,9/2/2022,IN REAR OF ,Nassau,  GREAT NECK ,  46 WENSLEY DRIVE , 
388,2204870,9/2/2022,GOLDSTEIN RESIDENCE ,Nassau,  SYOSSET ,  46 PARKWAY DRIVE , 
389,2204871,9/2/2022,ROCHESTER GAS AND ELECTRIC ,Monroe,  ROCHESTER ,  566 EAST AVE , 
390,2204872,9/2/2022,MANKES RESIDENCE ,Suffolk,  STONY BROOK ,  9 WILDERNESS PATH , 
391,2204873,9/2/2022,PETRONE - AST ,Westchester,  NEW ROCHELLE ,  15 HICKORY ST , 
392,2204874,9/2/2022,JFK TERMINAL 4 ,Queens,  QUEENS ,  BY GATE B33 , 
393,2204875,9/2/2022,RESIDENCE ,Albany,  LOUDONVILLE ,  190 MENANDS , 
394,2204876,9/2/2022,XPO LOGISTICS ,Erie,  TONAWANDA ,  877 NIAGARA ST , 
395,2204877,9/2/2022,RESIDENCE ,Suffolk,  SOUTHAMPTON ,  1211 MEADOW LN , 
396,2206411,9/2/2022,KUNOCO FOOD MART #4 ,St Lawrence,  PARISHVILLE ,  1721 NY ROUTE 72 , 
397,2204878,9/2/2022,COMMERCIAL ,Erie,  TONAWANDA ,  877 NIAGARA ST , 
398,2204879,9/2/2022,ORANGE AND ROCKLAND UTIL ,Rockland,  MONSEY ,  35 OLYMPIA LANE , 
399,2204880,9/2/2022,BUCHANAN VILLAGE POOL ,Westchester,  BUCHANAN ,  200 WESTCHESTER AVE , 
400,2204881,9/2/2022,TRACERDYE_CREEK ,Tompkins,  ITHACA ,  230 SOUTH FULTON STREET , 
401,2204882,9/2/2022,PARISI RESIDENCE ,Suffolk,  LAKE GROVE ,  5 CEDAR AVE , 
402,2204883,9/2/2022,CONSTRUCTION SITE ,Kings,  BROOKLYN ,  4801 KINGS HWY , 
403,2204884,9/2/2022,MVA - CORK ST X MOSHER RD ,Cayuga,  SCIPIO ,  2092 MOSHER RD , 
404,2204885,9/2/2022,CUMBERLAND FARMS # 3122 ,Saratoga,  MECHANICVILLE ,  77 SOUTH CENTRAL AVE , 
405,2204886,9/2/2022,HORWAT RESIDENCE ,Nassau,  HEWLETT ,  3870 HEWLETT PARKWAY , 
406,2204887,9/2/2022,CUMBERLAND FARMS #3129 ,Washington,  HUDSON FALLS ,  21 FEEDER ST , 
407,2205257,9/2/2022,COURT ST COFFEEN STREET SPUR ,Jefferson,  WATERTOWN ,  COURT STREET , 
408,2204888,9/2/2022,YOUNG RESIDENCE ,Sullivan,  WURTSBORO ,  43 WATER ST , 
409,2204889,9/2/2022,SPEEDWAY GAS STATION ,Kings,  BROOKLYN ,  2400 FLATBUSH AVE , 
410,2204890,9/2/2022,IN STREAM BY ADDRESS ,Cattaraugus,  ASHFORD ,  9521 RT 240 , 
411,2204891,9/2/2022,TRANSFORMER POLE 7218 ,Genesee,  BERGEN ,  7245 NORTH BERGEN ST , 
412,2204892,9/2/2022,ROADWAY ,Queens,  QUEENS ,  114- 56 199TH ST , 
413,2204893,9/2/2022,LAGUARDIA ,Queens,  QUEENS ,  AIRPORT RD , 
414,2204894,9/2/2022,CUMBERLAND FARMS ,Albany,  COLONIE ,  1159-1163 TROY-SCHENEDAY RD , 
415,2204895,9/2/2022,SWITZERLAND INN - SEWAGE COMPLAINT ,Steuben,  WAYNE ,  14109 KEUKA VILLAGE RD; OFF NY RT 54 , 
416,2204896,9/3/2022,DEUFRAINS RESIDENCE ,Suffolk,  SOUTHAMPTON ,  2005 COUNTY ROAD 39 , 
417,2204897,9/3/2022,NINIVAGGI RESIDENCE ,Suffolk,  ISLIP TERRACE ,  10 CEDARHURST ST , 
418,2204898,9/3/2022,ODORS_RESIDENCE ,Chenango,  SOUTH NEW BERLIN ,  2582 NY-8 , 
419,2204899,9/3/2022,UNKNOWN ,Suffolk,  SOUTHAMPTON ,  31 BLACKWATCH COURT , 
420,2204900,9/3/2022,SCHULTZ RESIDENCE ,Suffolk,  SAINT JAMES ,  8 WEXFORD COURT , 
421,2204901,9/3/2022,VEHICLE INCIDENT ,Nassau,  SYOSSET ,  225 SOUTH OYSTER BAY ROAD , 
422,2204902,9/3/2022,SWITZ INN RESTAURANT ,Steuben,  HAMMONDSPORT ,  14109 KEUKA VILLAGE RD , 
423,2204903,9/3/2022,ROADWAY ,Schoharie,  BROOME ,  466 BROOME CENTER RD , 
424,2204904,9/3/2022,CIALGO RESIDENCE ,Suffolk,  SHELTER ISLAND HEIGHTS ,  2 SYLVAN RD , 
425,2204905,9/3/2022,CF TRANSPORT MVA ,Monroe,  HENRIETTA ,  MILE 360.6 I90 E , 
426,2204906,9/3/2022,COMMERCIAL ,Dutchess,  POUGHKEEPSIE ,  11 MARCO DRIVE , 
427,2204907,9/3/2022,BRYAN RESIDENCE ,Suffolk,  MANORVILLE ,  7 SCUDDER AVE , 
428,2204908,9/4/2022,UNKNOWN ,Suffolk,  GREENPORT ,  176 SAGE BLVD , 
429,2204909,9/4/2022,UNKNOWN ,Nassau,  SANDS POINT ,  6 SLOANES COURT , 
430,2204910,9/4/2022,CAR FIRE MVA ,Westchester,  YORKTOWN ,  CROTON AVE AND BAPTIST CHURCH RD , 
431,2204911,9/4/2022,WATER'S EDGE MARINA ,Saratoga,  HADLEY ,  2551 NORTH SHORE RD , 
432,2204912,9/4/2022,POLE MOUNT-PRIVATE OWNED 25KVA ,Orange,  BEAR MOUNTAIN ,  55 HESSIAN DR , 
433,2204913,9/4/2022,DEANS POND ,Cortland,  MARATHON ,  DEANS POND ROAD , 
434,2204914,9/4/2022,ROADWAY ,Ulster,  NEW PALTZ ,  4 SOUTH CHESTNUT ST , 
435,2204915,9/4/2022,DIESEL OVERFLOW TO PAVEMENT ,Seneca,  TYRE ,  1255 RT 414 , 
436,2204916,9/4/2022,ROADWAY ,Madison,  MADISON ,  ROUTE 20 AT RT 12B , 
437,2204917,9/4/2022,TRANSFORMEROIL_NYSEG ,Chenango,  NEW BERLIN ,  5083 NY-8 , 
438,2204918,9/4/2022,TRANSMISSION CABLE ,Nassau,  VALLEY STREAM ,  UNDERGROUND , 
439,2204919,9/4/2022,CENTRAL HUDSON ,Columbia,  ANCRAMDALE ,  277 CREST LANE , 
440,2204920,9/5/2022,NATIONAL GRID ,Schoharie,  WEST FULTON ,  599 WEST FULTON RD , 
441,2204921,9/5/2022,FREDS DISCOUNT AUTO REPAIR ,Rensselaer,  TROY ,  790 BURDEN AVE , 
442,2204922,9/5/2022,DUBLIN DECK RESTAURANT AND BAR ,Suffolk,  PATCHOGUE ,  325 RIVER AVENUE , 
443,2204923,9/5/2022,DANIELS RESIDENCE ,Nassau,  UNIONDALE ,  930 UNIONDALE AVE , 
444,2204924,9/5/2022,TRANSFORMER ,Orange,  GREENWOOD LAKE ,  42 STERLING RD , 
445,2204925,9/6/2022,TRANSFORMER ,Kings,  BROOKLYN ,  1201 NEPTUNE AVE , 
446,2204926,9/6/2022,TRANSFORMER ,Sullivan,  BRIDGEVILLE ,  182 BLOOM RD , 
447,2204927,9/6/2022,POLE 6 ,Westchester,  SLEPPY HOLLOW ,  40 FREMONT RD , 
448,2204928,9/6/2022,UNKNOWN ,Nassau,  WOODBURY ,  93 MANETTO HILL RD , 
449,2204929,9/6/2022,FEEDER LEAK ,Queens,  QUEENS ,  137-30 91ST AVE , 
450,2204931,9/6/2022,HYDRAULIC LINE BREAK GARBAGE TRUCK ,Erie,  BUFFALO ,  532 E FERRY , 
451,2204930,9/6/2022,BURNS WHITNEY POCKET PARK ,Albany,  COLONIE ,  14 CHARLES RD , 
452,2204932,9/6/2022,UNKNOWN ,Suffolk,  SAINT JAMES ,  15 HEMLOCK DRIVE , 
453,2204933,9/6/2022,NORTHEAST SIDE OF LANDFILL ,Orange,  NEWBURGH ,  994 RIVER RD , 
454,2204934,9/6/2022,START AT HEADING SOUTH ,Suffolk,  RIDGE ,  RT 25 AND WADING RIVER MANOR RD , 
455,2204935,9/6/2022,KEITH RESIDENCE ,Oneida,  WATERVILLE ,  7860 CANNING FACTORY RD (EAST BACON ST) , 
456,2204936,9/6/2022,MOMENTIVE PERFORMANCE MATERIALS ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
457,2204937,9/6/2022,NYSEG TRANSFORMER ,Steuben,  BATH ,  6764 CAMPBELL CREEK RD , 
458,2204938,9/6/2022,RARITAN BAY ,Richmond,  RICHMOND ,  402938N 341448.76W , 
459,2204939,9/6/2022,FROM BUCKET TRUCK ,Monroe,  ROCHESTER ,  920 EMERSON ST , 
460,2204940,9/6/2022,NYSEG MANHOLE (ABANDONED CABLE) ,Monroe,  ROCHESTER ,  61 COMMERCIAL STREET , 
461,2204941,9/6/2022,WAVERLIT ARSENAL ,Albany,  WATERVELIT ,  1 BUFFINGTON , 
462,2204942,9/6/2022,345 KV FEEDER Q12 ,Queens,  QUEENS ,  35-58 VERNON BLVD , 
463,2204943,9/6/2022,48 WEST ST ,Rockland,  HAVERSTRAW ,  48 WEST ST , 
464,2204944,9/6/2022,RESIDENTIAL ,Orange,  WARWICK ,  8 CONKLIN RD , 
465,2204945,9/6/2022,DRUM RUN ,Bronx,  BRONX ,  I-95 NORTH , 
466,2204946,9/6/2022,ROSVALLY - UST ,Westchester,  GOLDENS BRIDGE ,  20 POND ST , 
467,2204947,9/6/2022,RESIDENCE ,Onondaga,  CLAY ,  8308 TREVEI LN , 
468,2204948,9/6/2022,WIND FARM - CRANE HYDRAULIC LINE BREAK ,Lewis,  LOWVILLE ,  8006 NUMBER THREE ROAD , 
469,2204949,9/6/2022,XPO LOGISTICS ,Orange,  MONTGOMERY ,  120 NEELYTOWN RD , 
470,2204950,9/6/2022,LOGAN RESIDENCE ,Suffolk,  EAST SETAUKET ,  9 MILLS LANE , 
471,2204951,9/6/2022,STRUCTURE ...MANHOLE 181 ,Queens,  QUEENS ,  58TH AVE AND 58TH ST , 
472,2204952,9/6/2022,CUMBERLAND FARMS 3181 ,Rensselaer,  NASSAU ,  2 CHATHAM ST , 
473,2204954,9/6/2022,EMMA RESIDENCE ,Suffolk,  BROOKHAVEN ,  24 SHOESTRING LANE , 
474,2204953,9/6/2022,PAVEMENT ,Allegany,  BELMONT ,  HANSON GAS STATION ROUTE 19 , 
475,2204955,9/6/2022,COUNTY ZACAJ - ,Dutchess,  PAWLING ,  1 BROAD ST , 
476,2204956,9/6/2022,TRANSFORMER ,Sullivan,  SUMMITVILLE ,  79 SUMITVILLE ROAD , 
477,2204957,9/6/2022,UNION HALL PROPERTY ,Erie,  WEST SENECA ,  2800 CLINTON ST , 
478,2204958,9/6/2022,GONZALES RESIDENCE ,Suffolk,  WEST ISLIP ,  258 W 1ST STREET , 
479,2204959,9/6/2022,COMMERCIAL CONSTR SITE ,Monroe,  ROCHESTER ,  3535 WEST HENRIETTA ROAD , 
480,2204960,9/6/2022,NAT GRID ,Erie,  CHEEKTOWAGA ,  39 WESTCHESTER RD , 
481,2204961,9/6/2022,CON ED O/H TRANSFORMER ,Westchester,  VALHALLA ,  316 COLUMBUS AVE , 
